21,-16.297537,-22.96394,-24.740656,-25.143064,-18.29874,-21.958765,-14.952034,-20.600075,-22.776468,-19.033035,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
21.5,-17.482298,-24.569658,-24.601374,-25.139309,-18.348577,-21.619343,-14.859761,-20.372089,-22.881351,-18.434948,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
22,-18.790976,-25.434752,-24.12285,-25.163025,-18.465927,-21.878065,-14.977275,-19.67535,-22.708546,-17.481495,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
22.5,-20.316383,-25.628254,-23.30603,-24.925709,-18.430029,-22.75536,-15.42045,-18.710976,-22.323984,-16.168087,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
23,-21.962568,-25.396793,-22.346577,-24.294912,-18.070618,-23.971918,-16.164566,-17.752382,-21.902409,-14.749784,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
23.5,-23.429182,-24.969456,-21.564089,-23.366941,-17.40123,-25.066883,-17.006044,-16.996901,-21.635603,-13.644371,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
24,-24.3727,-24.487743,-21.176365,-22.387831,-16.667595,-25.637966,-17.705349,-16.429502,-21.605705,-13.23531,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
24.5,-24.527277,-23.949404,-21.153141,-21.618465,-16.22633,-25.54809,-18.117638,-15.886885,-21.69573,-13.612714,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
25,-23.891041,-23.257879,-21.23435,-21.198565,-16.363058,-24.941526,-18.273136,-15.204198,-21.663649,-14.484381,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
25.5,-22.771437,-22.337921,-21.073484,-21.052509,-17.119562,-24.155462,-18.3363,-14.400089,-21.260244,-15.331838,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
26,-21.598101,-21.207087,-20.502222,-20.969208,-18.210974,-23.507675,-18.506062,-13.718934,-20.400225,-15.678255,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
26.5,-20.736618,-20.018654,-19.640398,-20.75559,-19.187857,-23.154715,-18.908239,-13.458699,-19.231993,-15.374771,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
27,-20.33795,-19.010603,-18.780792,-20.391356,-19.705954,-23.083862,-19.474049,-13.78284,-18.047422,-14.646599,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
27.5,-20.290443,-18.394117,-18.217253,-20.090298,-19.621939,-23.157967,-19.98979,-14.612933,-17.199631,-13.941172,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
28,-20.329552,-18.258785,-18.063568,-20.138603,-19.058628,-23.211821,-20.213669,-15.684011,-16.909674,-13.736043,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
28.5,-20.165726,-18.529161,-18.253342,-20.727388,-18.308237,-23.146374,-20.007141,-16.695688,-17.144604,-14.25403,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
29,-19.654686,-19.058176,-18.586115,-21.805748,-17.658695,-22.969019,-19.439205,-17.431931,-17.668509,-15.344151,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
29.5,-18.856022,-19.726187,-18.833185,-23.063883,-17.279713,-22.786154,-18.755816,-17.86754,-18.165169,-16.561346,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
30,-17.930166,-20.473915,-18.86619,-24.124813,-17.156511,-22.658968,-18.245592,-18.162472,-18.468073,-17.40527,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
30.5,-17.057184,-21.279016,-18.723709,-24.715128,-17.195826,-22.547747,-18.069252,-18.551884,-18.653069,-17.625418,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
31,-16.346266,-22.054195,-18.579048,-24.788744,-17.351576,-22.358404,-18.121931,-19.1973,-18.929848,-17.299391,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
31.5,-15.792649,-22.629688,-18.593197,-24.531555,-17.647903,-22.020702,-18.135977,-20.047361,-19.492405,-16.770948,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
32,-15.27142,-22.802349,-18.778473,-24.205986,-18.184956,-21.599798,-17.845646,-20.830441,-20.331478,-16.443321,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
32.5,-14.598085,-22.38007,-19.022171,-24.017185,-19.024324,-21.290497,-17.144194,-21.216852,-21.230915,-16.528284,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
33,-13.72068,-21.335909,-19.176409,-24.003653,-20.108387,-21.271446,-16.212305,-20.986055,-21.906796,-16.986055,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
33.5,-12.781625,-19.885021,-19.181335,-24.009691,-21.244942,-21.57571,-15.426233,-20.184338,-22.178558,-17.606913,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
34,-12.029889,-18.409386,-19.131075,-23.843023,-22.147436,-21.975256,-15.157807,-19.147415,-22.139561,-18.139935,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
34.5,-11.695045,-17.308762,-19.172716,-23.404198,-22.586634,-22.104031,-15.559389,-18.298727,-22.059383,-18.446642,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
35,-11.818224,-16.81505,-19.448925,-22.772179,-22.473906,-21.678297,-16.437803,-17.957451,-22.185238,-18.505592,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
35.5,-12.231471,-16.932924,-20.018795,-22.184528,-21.844683,-20.643545,-17.388317,-18.194628,-22.626186,-18.4161,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
36,-12.663564,-17.509024,-20.779165,-21.926188,-20.86343,-19.195898,-18.025997,-18.867367,-23.256937,-18.348141,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
36.5,-12.909107,-18.329226,-21.513323,-22.24622,-19.741226,-17.673689,-18.197996,-19.732538,-23.824854,-18.4048,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
37,-13.00493,-19.238567,-21.974834,-23.198563,-18.665735,-16.447275,-18.070301,-20.538103,-24.094242,-18.56385,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
37.5,-13.188996,-20.14925,-21.993195,-24.546013,-17.712145,-15.817922,-17.978107,-21.14073,-23.962795,-18.66209,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
38,-13.734749,-21.056908,-21.56476,-25.842102,-16.798431,-15.891129,-18.197678,-21.517908,-23.548458,-18.501562,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
38.5,-14.764605,-22.02202,-20.851665,-26.649544,-15.8265,-16.557901,-18.78635,-21.696701,-23.113499,-18.010265,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
39,-16.097748,-23.081396,-20.176476,-26.790665,-14.779356,-17.536234,-19.568188,-21.68458,-22.877628,-17.276031,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
39.5,-17.367464,-24.200022,-19.842293,-26.406466,-13.804322,-18.472578,-20.275082,-21.388914,-22.859722,-16.508932,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
40,-18.171085,-25.210608,-19.964085,-25.807425,-13.201237,-19.145061,-20.704016,-20.666229,-22.810537,-15.903912,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
40.5,-18.300171,-25.856522,-20.449825,-25.218943,-13.223108,-19.546913,-20.812202,-19.435524,-22.390493,-15.509601,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
41,-17.851629,-25.966965,-21.004974,-24.606596,-13.928406,-19.862312,-20.732172,-17.804661,-21.384581,-15.199966,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
41.5,-17.13899,-25.559263,-21.283197,-23.791338,-15.06509,-20.287548,-20.658632,-16.132847,-19.868683,-14.786117,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
42,-16.533745,-24.85585,-21.07378,-22.660597,-16.13343,-20.864679,-20.736872,-14.839304,-18.222885,-14.178432,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
42.5,-16.266108,-24.180643,-20.397491,-21.286476,-16.714081,-21.494314,-20.969456,-14.177755,-16.948175,-13.45412,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
43,-16.289951,-23.774197,-19.487692,-19.93066,-16.696293,-22.044565,-21.228785,-14.14187,-16.466982,-12.803932,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
43.5,-16.399757,-23.695612,-18.6178,-18.917929,-16.314051,-22.476389,-21.351519,-14.488221,-16.935522,-12.484298,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
44,-16.39325,-23.770298,-17.965521,-18.456312,-16.025991,-22.876448,-21.20533,-14.909862,-18.18075,-12.672808,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
44.5,-16.174997,-23.709114,-17.551264,-18.496725,-16.232632,-23.377571,-20.791786,-15.194828,-19.822817,-13.35759,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
45,-15.790247,-23.323034,-17.242044,-18.762774,-17.076368,-24.067305,-20.289921,-15.330031,-21.397024,-14.356423,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
45.5,-15.359658,-22.645575,-16.88162,-18.990858,-18.360319,-24.929409,-19.927776,-15.499013,-22.511778,-15.393732,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
46,-14.964852,-21.930782,-16.403875,-19.092381,-19.684492,-25.796558,-19.869604,-15.928789,-23.001333,-16.301525,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
46.5,-14.563288,-21.44651,-15.919708,-19.174706,-20.699911,-26.433073,-20.104122,-16.743742,-22.962523,-17.127399,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
47,-13.994823,-21.297354,-15.695076,-19.451153,-21.246174,-26.619225,-20.439949,-17.86537,-22.681168,-18.042353,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
47.5,-13.149376,-21.395346,-15.946283,-20.06476,-21.40052,-26.280798,-20.593899,-19.031185,-22.417488,-19.212826,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
48,-12.06611,-21.517302,-16.700563,-21.037901,-21.371653,-25.573755,-20.331173,-19.978899,-22.250128,-20.643433,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
48.5,-10.979386,-21.481453,-17.79133,-22.236216,-21.318403,-24.766254,-19.686722,-20.570076,-22.105141,-22.133549,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
49,-10.210484,-21.270615,-18.934923,-23.351961,-21.284357,-24.071609,-18.956028,-20.824905,-21.856014,-23.371109,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
49.5,-9.986913,-21.008154,-19.932299,-24.050127,-21.169323,-23.481237,-18.499157,-20.899872,-21.471237,-24.036726,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
50,-10.354572,-20.861755,-20.73394,-24.121634,-20.831026,-22.773235,-18.582392,-20.957781,-21.065434,-23.997572,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
50.5,-11.109227,-20.905596,-21.409075,-23.626667,-20.26185,-21.753962,-19.241171,-21.067295,-20.816729,-23.399481,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
51,-11.891523,-21.074467,-22.031223,-22.921553,-19.630011,-20.44644,-20.282965,-21.129593,-20.889835,-22.591175,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
51.5,-12.382578,-21.222445,-22.563534,-22.431652,-19.238754,-19.138617,-21.394501,-20.921659,-21.31896,-21.968418,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
52,-12.440517,-21.20332,-22.884279,-22.397736,-19.33353,-18.229389,-22.276892,-20.275791,-21.982773,-21.732571,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
52.5,-12.164251,-20.974068,-22.868828,-22.743673,-19.911612,-18.018009,-22.808926,-19.223541,-22.649393,-21.806124,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
53,-11.836991,-20.600937,-22.504084,-23.143808,-20.734463,-18.589003,-23.078825,-18.049303,-23.092613,-21.922211,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
53.5,-11.783383,-20.233629,-21.9786,-23.264917,-21.41486,-19.756205,-23.251709,-17.16284,-23.267408,-21.808453,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
54,-12.207618,-20.110832,-21.57963,-22.973721,-21.581341,-21.148912,-23.426914,-16.855331,-23.282249,-21.386478,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
54.5,-13.055215,-20.439003,-21.561569,-22.44993,-21.040518,-22.353991,-23.553999,-17.174189,-23.267197,-20.769976,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
55,-14.079155,-21.265562,-22.038017,-22.07123,-19.881453,-23.060579,-23.514519,-17.914883,-23.273762,-20.182362,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
55.5,-15.013311,-22.44759,-22.90959,-22.142385,-18.48641,-23.213598,-23.187044,-18.710783,-23.22896,-19.834415,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
56,-15.726873,-23.690109,-23.912802,-22.734892,-17.347614,-23.016319,-22.560963,-19.241863,-22.994993,-19.761593,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
56.5,-16.30287,-24.702454,-24.706776,-23.610435,-16.831297,-22.804976,-21.84823,-19.352648,-22.444868,-19.860861,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
57,-16.917524,-25.327854,-25.016689,-24.355606,-17.005053,-22.838129,-21.42201,-19.168262,-21.528143,-19.970934,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
57.5,-17.666269,-25.605249,-24.805567,-24.640345,-17.557697,-23.114191,-21.608938,-18.99963,-20.381283,-19.958473,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
58,-18.480211,-25.706844,-24.240891,-24.341732,-18.000883,-23.427881,-22.453142,-19.132204,-19.271891,-19.791161,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
58.5,-19.087282,-25.749317,-23.601246,-23.620985,-17.987791,-23.556608,-23.635422,-19.663765,-18.475138,-19.476679,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
59,-19.178776,-25.715794,-23.124243,-22.810112,-17.491327,-23.395298,-24.667639,-20.412457,-18.157255,-19.056707,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
59.5,-18.596029,-25.503878,-22.852352,-22.245342,-16.812237,-23.058981,-25.171059,-20.991167,-18.289566,-18.599512,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
60,-17.452806,-25.02256,-22.655487,-22.115683,-16.37219,-22.787039,-25.077032,-21.049194,-18.711651,-18.139214,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
60.5,-16.135263,-24.310829,-22.329805,-22.349087,-16.500328,-22.795761,-24.627647,-20.462339,-19.221645,-17.687937,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
61,-15.103284,-23.519674,-21.727598,-22.683035,-17.292196,-23.17054,-24.149927,-19.427927,-19.668396,-17.261065,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
61.5,-14.674947,-22.862463,-20.84453,-22.83408,-18.539629,-23.79335,-23.872707,-18.297752,-20.021063,-16.928989,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
62,-14.906734,-22.499996,-19.805387,-22.609045,-19.864925,-24.439135,-23.816015,-17.34535,-20.342089,-16.870365,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
62.5,-15.544811,-22.40663,-18.830116,-22.059513,-20.93383,-24.931868,-23.790527,-16.658779,-20.750355,-17.287291,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
63,-16.175261,-22.416073,-18.103699,-21.472229,-21.567188,-25.204725,-23.518057,-16.12867,-21.33864,-18.287514,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
63.5,-16.433489,-22.284395,-17.661469,-21.182137,-21.766235,-25.314173,-22.790693,-15.562797,-22.04814,-19.743797,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
64,-16.191813,-21.806376,-17.391552,-21.39896,-21.626793,-25.351887,-21.622368,-14.86762,-22.70022,-21.271992,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
64.5,-15.602385,-20.975279,-17.11165,-22.078745,-21.27705,-25.385178,-20.288456,-14.136364,-23.123638,-22.365885,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
65,-14.957858,-20.002222,-16.755508,-22.994562,-20.780035,-25.391066,-19.156475,-13.644205,-23.290607,-22.637272,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
65.5,-14.528872,-19.238174,-16.470154,-23.838093,-20.100574,-25.26326,-18.503962,-13.670264,-23.359058,-22.0173,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
66,-14.405393,-18.981327,-16.482321,-24.348236,-19.205111,-24.917212,-18.369164,-14.354671,-23.533812,-20.807375,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
66.5,-14.467193,-19.302401,-16.966248,-24.462664,-18.115456,-24.343491,-18.567032,-15.619087,-23.935013,-19.50371,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
67,-14.530324,-20.021227,-17.867378,-24.33087,-16.982611,-23.635021,-18.846472,-17.132689,-24.51351,-18.566322,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
67.5,-14.45698,-20.789881,-18.915596,-24.243368,-16.079975,-22.975983,-19.051212,-18.46036,-25.040724,-18.198898,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
68,-14.25483,-21.324232,-19.783133,-24.43956,-15.636805,-22.536324,-19.230997,-19.257948,-25.255041,-18.294703,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
68.5,-14.093284,-21.572306,-20.234015,-24.952293,-15.695561,-22.421629,-19.567942,-19.439127,-24.980579,-18.583982,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
69,-14.189,-21.662928,-20.270046,-25.641918,-16.050339,-22.638567,-20.236034,-19.198299,-24.241299,-18.790937,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
69.5,-14.67335,-21.833179,-20.108036,-26.262367,-16.34141,-23.083471,-21.315844,-18.826033,-23.265942,-18.768209,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
70,-15.464963,-22.273115,-20.07048,-26.636553,-16.25281,-23.589354,-22.701981,-18.551874,-22.315859,-18.538639,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
70.5,-16.310337,-22.998468,-20.458374,-26.763634,-15.657265,-23.939119,-24.075769,-18.432695,-21.574772,-18.211174,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
71,-16.96027,-23.837246,-21.369898,-26.727997,-14.686898,-23.975391,-25.061213,-18.332205,-21.082151,-17.911573,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
71.5,-17.27877,-24.522491,-22.675598,-26.593189,-13.626958,-23.724379,-25.409271,-18.0816,-20.709467,-17.64539,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
72,-17.339453,-24.885656,-24.076105,-26.340582,-12.728276,-23.368408,-25.168991,-17.604288,-20.273159,-17.304874,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
72.5,-17.361725,-24.947962,-25.234085,-25.87785,-12.158401,-23.12512,-24.655304,-16.961399,-19.657076,-16.777884,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
73,-17.561993,-24.89991,-25.94566,-25.147949,-11.953918,-23.070429,-24.223358,-16.351875,-19.005821,-16.046305,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
73.5,-18.051495,-25.020853,-26.160128,-24.184675,-12.048384,-23.11055,-24.092932,-15.976618,-18.688189,-15.272038,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
74,-18.770916,-25.461887,-25.972744,-23.117741,-12.366247,-23.106995,-24.22975,-15.928138,-19.093435,-14.71222,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
74.5,-19.544731,-26.121025,-25.557688,-22.136488,-12.863811,-22.966619,-24.425674,-16.158356,-20.376041,-14.527336,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
