27,-53.452682,-54.562191,-55.255482,-49.457039,-53.705292,-56.661198,-55.482891,-56.25486,-50.095757,-54.37701,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
27.5,-53.238434,-54.456989,-55.566891,-49.51519,-53.332924,-56.628834,-55.303974,-56.393879,-49.706127,-55.675461,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
28,-53.052429,-54.435448,-55.943054,-49.805622,-53.081829,-56.438515,-55.147739,-56.218426,-49.702763,-56.929497,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
28.5,-53.05648,-54.408394,-56.423283,-50.164951,-53.01339,-56.224224,-54.958557,-55.811783,-50.234196,-57.909763,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
29,-53.33482,-54.313194,-57.01453,-50.442616,-53.195881,-56.058136,-54.669003,-55.358887,-51.270832,-58.497452,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
29.5,-53.87022,-54.153297,-57.658169,-50.53162,-53.676529,-55.941566,-54.27652,-55.036518,-52.613941,-58.71698,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
30,-54.586735,-54.013233,-58.218681,-50.438652,-54.44968,-55.84544,-53.85202,-54.886539,-53.960533,-58.710938,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
30.5,-55.376896,-53.994415,-58.54771,-50.279816,-55.430599,-55.728222,-53.524593,-54.805504,-54.972305,-58.619804,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
31,-56.10833,-54.134907,-58.582592,-50.216084,-56.477974,-55.560162,-53.37534,-54.679192,-55.430813,-58.496342,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
31.5,-56.667648,-54.393696,-58.330639,-50.376431,-57.417686,-55.404716,-53.381187,-54.468662,-55.329124,-58.31353,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
32,-56.992191,-54.653728,-57.852215,-50.782616,-58.076668,-55.357887,-53.436584,-54.257465,-54.835865,-58.005276,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
32.5,-57.079243,-54.788445,-57.227516,-51.37484,-58.343575,-55.474094,-53.37999,-54.177155,-54.196205,-57.529518,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
33,-56.994667,-54.731316,-56.508011,-52.075981,-58.221325,-55.721317,-53.097939,-54.299965,-53.621513,-56.933746,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
33.5,-56.816303,-54.514488,-55.723278,-52.804615,-57.827843,-55.945969,-52.605217,-54.602463,-53.248158,-56.35368,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
34,-56.617504,-54.249447,-54.863018,-53.496719,-57.315899,-55.969818,-52.02689,-54.981808,-53.098507,-55.971935,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
34.5,-56.450069,-54.048809,-53.935188,-54.101261,-56.784653,-55.685471,-51.5597,-55.297127,-53.10437,-55.919426,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
35,-56.305988,-53.940182,-53.034912,-54.557388,-56.254971,-55.121258,-51.365768,-55.444168,-53.168507,-56.193825,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
35.5,-56.145889,-53.867336,-52.321495,-54.845066,-55.68737,-54.467163,-51.494556,-55.385807,-53.178097,-56.663372,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
36,-55.921349,-53.689453,-51.971779,-54.973782,-55.081051,-53.946888,-51.884617,-55.170238,-53.055981,-57.111965,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
36.5,-55.598995,-53.255466,-52.094601,-54.962837,-54.540451,-53.709675,-52.381058,-54.925167,-52.788071,-57.363789,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
37,-55.17762,-52.504925,-52.641068,-54.832924,-54.198574,-53.782551,-52.817585,-54.768036,-52.393944,-57.383808,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
37.5,-54.661636,-51.501675,-53.422707,-54.607777,-54.151844,-54.050774,-53.113667,-54.770248,-51.931095,-57.253094,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
38,-54.095619,-50.443565,-54.163029,-54.349598,-54.400311,-54.344208,-53.301746,-54.914902,-51.471447,-57.109802,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
38.5,-53.563213,-49.578197,-54.61982,-54.158615,-54.83432,-54.543716,-53.506477,-55.097626,-51.087193,-57.05312,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
39,-53.153797,-49.064938,-54.687634,-54.130791,-55.287491,-54.638214,-53.842365,-55.207161,-50.891155,-57.085442,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
39.5,-52.967251,-48.922997,-54.414093,-54.313465,-55.580654,-54.751957,-54.356701,-55.172131,-50.98344,-57.130466,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
40,-53.034828,-49.022316,-53.952339,-54.655811,-55.587811,-55.010479,-55.029118,-55.021713,-51.372318,-57.061081,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
40.5,-53.287083,-49.17218,-53.481007,-55.041332,-55.280369,-55.436535,-55.773781,-54.880688,-51.945446,-56.783394,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
41,-53.593182,-49.254375,-53.149136,-55.306019,-54.744873,-55.942432,-56.463802,-54.854,-52.514843,-56.324203,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
41.5,-53.804134,-49.287956,-53.065632,-55.266239,-54.192963,-56.36932,-56.986145,-54.974583,-52.938145,-55.818481,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
42,-53.83683,-49.420284,-53.236164,-54.804249,-53.852093,-56.583775,-57.250755,-55.179081,-53.164257,-55.455986,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
42.5,-53.703552,-49.804359,-53.543156,-53.932552,-53.825977,-56.55759,-57.246681,-55.359138,-53.239304,-55.371037,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
43,-53.469646,-50.493641,-53.807407,-52.800407,-54.089863,-56.382294,-57.043873,-55.45911,-53.26178,-55.523846,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
43.5,-53.236332,-51.42902,-53.882671,-51.653,-54.521828,-56.260567,-56.741657,-55.489624,-53.309124,-55.730946,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
44,-53.106823,-52.427986,-53.74572,-50.698833,-54.936001,-56.393936,-56.410187,-55.524426,-53.423405,-55.766415,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
44.5,-53.13118,-53.282238,-53.491386,-50.047211,-55.17416,-56.867172,-56.0298,-55.667328,-53.596714,-55.509335,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
45,-53.292171,-53.88903,-53.241131,-49.705269,-55.126896,-57.613594,-55.547485,-55.959427,-53.757946,-55.037357,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
45.5,-53.498703,-54.277702,-53.070644,-49.621784,-54.769871,-58.43224,-54.965599,-56.35743,-53.829735,-54.556,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
46,-53.670994,-54.564129,-52.949802,-49.756226,-54.181499,-59.089752,-54.350887,-56.753792,-53.772385,-54.258121,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
46.5,-53.82111,-54.83778,-52.814781,-50.067165,-53.490475,-59.396294,-53.815445,-56.997005,-53.612633,-54.184868,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
47,-54.03133,-55.089928,-52.662296,-50.468491,-52.836216,-59.270393,-53.459148,-56.974648,-53.467815,-54.20837,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
47.5,-54.418465,-55.245949,-52.569588,-50.848434,-52.316978,-58.795895,-53.3158,-56.689266,-53.4552,-54.148651,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
48,-55.029121,-55.212532,-52.671608,-51.100777,-51.990829,-58.132938,-53.389732,-56.278969,-53.623676,-53.853756,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
48.5,-55.777569,-54.932323,-53.073723,-51.196915,-51.898636,-57.434193,-53.677727,-55.963169,-53.922321,-53.279373,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
49,-56.47002,-54.444298,-53.728363,-51.227299,-52.033958,-56.786953,-54.185219,-55.898998,-54.229198,-52.522118,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
49.5,-56.871929,-53.871586,-54.460705,-51.333595,-52.364151,-56.176926,-54.903187,-56.096584,-54.457714,-51.764797,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
50,-56.819206,-53.346001,-55.043121,-51.630222,-52.816929,-55.550262,-55.764141,-56.446953,-54.605839,-51.216629,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
50.5,-56.279968,-52.919849,-55.294178,-52.14323,-53.278599,-54.883163,-56.669342,-56.810703,-54.725536,-51.016785,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
51,-55.35368,-52.545483,-55.160027,-52.807163,-53.643661,-54.211349,-57.505474,-57.104939,-54.879253,-51.163483,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
51.5,-54.268753,-52.149788,-54.720692,-53.505688,-53.83147,-53.617218,-58.131367,-57.287151,-55.078392,-51.54578,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
52,-53.284447,-51.697178,-54.183224,-54.06023,-53.791401,-53.150543,-58.394791,-57.387497,-55.293858,-51.998096,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
52.5,-52.577858,-51.235947,-53.79063,-54.27475,-53.526913,-52.801746,-58.188774,-57.507313,-55.462776,-52.395222,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
53,-52.186859,-50.886414,-53.698437,-54.008686,-53.084213,-52.494869,-57.580009,-57.738262,-55.515724,-52.712883,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
53.5,-52.017902,-50.757984,-53.920609,-53.24099,-52.535736,-52.135254,-56.830181,-58.115376,-55.421303,-52.992596,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
54,-51.910809,-50.901779,-54.30526,-52.141102,-51.941895,-51.710621,-56.271992,-58.572025,-55.171967,-53.28373,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
54.5,-51.758663,-51.254311,-54.663445,-51.016167,-51.344921,-51.310646,-56.143032,-58.961567,-54.776581,-53.596954,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
55,-51.559761,-51.656963,-54.898273,-50.187744,-50.831867,-51.075424,-56.458733,-59.165859,-54.283981,-53.891556,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
55.5,-51.402092,-51.952404,-55.029552,-49.885361,-50.482643,-51.141033,-57.024097,-59.158222,-53.763493,-54.151054,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
56,-51.362968,-52.031925,-55.138271,-50.161953,-50.312798,-51.568275,-57.566116,-59.027027,-53.29731,-54.410198,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
56.5,-51.434582,-51.886814,-55.289009,-50.908039,-50.28178,-52.295059,-57.837627,-58.924538,-52.929821,-54.750439,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
57,-51.542088,-51.627773,-55.500385,-51.895699,-50.324165,-53.161179,-57.741138,-58.941521,-52.64082,-55.237785,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
57.5,-51.57375,-51.425446,-55.750774,-52.831825,-50.391438,-53.954254,-57.3619,-59.080864,-52.417118,-55.850967,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
58,-51.483532,-51.434616,-55.966358,-53.48634,-50.442581,-54.504269,-56.89333,-59.258423,-52.288574,-56.495205,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
58.5,-51.325233,-51.717064,-56.079918,-53.736713,-50.421318,-54.76115,-56.560783,-59.321831,-52.324436,-57.058071,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
59,-51.199688,-52.222858,-56.086437,-53.568798,-50.292198,-54.811123,-56.499165,-59.159653,-52.592838,-57.452499,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
59.5,-51.213142,-52.827805,-56.02533,-53.08334,-50.069347,-54.858524,-56.69368,-58.727139,-53.098682,-57.675327,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
60,-51.414993,-53.368793,-55.973633,-52.427757,-49.833427,-55.05315,-57.046471,-58.060936,-53.776489,-57.756008,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
60.5,-51.77425,-53.705627,-55.994587,-51.746483,-49.720303,-55.401501,-57.417484,-57.276508,-54.53487,-57.702732,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
61,-52.221409,-53.800594,-56.07893,-51.150902,-49.86623,-55.80357,-57.655899,-56.499889,-55.270115,-57.521954,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
61.5,-52.668926,-53.739185,-56.151905,-50.719818,-50.364574,-56.093609,-57.617527,-55.83717,-55.918392,-57.233643,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
62,-53.011604,-53.694717,-56.117985,-50.534676,-51.201447,-56.177212,-57.225163,-55.346893,-56.456497,-56.887966,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
62.5,-53.185673,-53.80299,-55.952114,-50.634048,-52.227531,-56.077679,-56.517113,-55.016987,-56.885242,-56.537422,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
63,-53.207516,-54.072323,-55.713184,-50.958706,-53.222927,-55.87899,-55.617786,-54.829609,-57.218258,-56.198505,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
63.5,-53.17046,-54.417995,-55.484398,-51.39204,-53.978821,-55.670849,-54.698666,-54.769161,-57.438847,-55.866653,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
64,-53.165501,-54.710506,-55.327133,-51.806374,-54.395683,-55.489098,-53.927517,-54.844769,-57.501209,-55.503014,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
64.5,-53.202362,-54.869602,-55.239597,-52.131229,-54.52042,-55.27943,-53.390011,-55.084419,-57.366585,-55.099144,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
65,-53.236576,-54.903446,-55.173283,-52.369389,-54.491127,-54.957516,-53.092697,-55.457603,-57.041218,-54.699615,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
65.5,-53.230835,-54.85545,-55.097084,-52.545059,-54.466362,-54.470875,-52.983387,-55.875469,-56.638958,-54.351151,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
66,-53.214123,-54.77951,-54.996902,-52.687828,-54.53339,-53.870811,-52.978397,-56.247189,-56.327003,-54.072758,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
66.5,-53.286541,-54.67918,-54.873493,-52.816765,-54.643456,-53.294769,-53.0275,-56.533669,-56.238159,-53.830524,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
67,-53.509045,-54.520916,-54.738625,-52.933159,-54.670807,-52.883881,-53.121651,-56.773552,-56.406418,-53.541176,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
67.5,-53.856098,-54.307758,-54.591766,-53.044598,-54.505024,-52.719315,-53.265572,-57.049629,-56.719818,-53.146648,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
68,-54.222538,-54.061199,-54.446209,-53.15451,-54.139664,-52.761856,-53.461639,-57.414448,-56.951904,-52.653015,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
68.5,-54.490036,-53.810295,-54.30024,-53.269447,-53.677711,-52.891285,-53.690632,-57.854221,-56.878235,-52.130352,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
69,-54.590107,-53.607761,-54.111034,-53.417248,-53.243374,-52.996937,-53.920563,-58.255344,-56.389095,-51.674438,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
69.5,-54.49144,-53.505608,-53.839809,-53.640068,-52.913223,-53.023281,-54.112049,-58.46846,-55.525612,-51.352249,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
70,-54.227978,-53.542389,-53.457363,-53.995911,-52.673038,-53.008896,-54.210133,-58.391872,-54.436356,-51.206444,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
70.5,-53.925732,-53.701698,-53.00515,-54.507767,-52.458622,-53.030514,-54.19606,-58.008198,-53.347778,-51.244888,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
71,-53.725922,-53.917324,-52.610687,-55.124031,-52.244938,-53.128429,-54.089531,-57.413681,-52.513382,-51.437939,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
71.5,-53.707287,-54.126133,-52.425083,-55.729168,-52.047241,-53.311073,-53.957386,-56.768055,-52.080574,-51.767166,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
72,-53.819973,-54.290047,-52.559635,-56.164841,-51.91003,-53.552742,-53.923271,-56.218616,-52.025139,-52.206669,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
72.5,-53.897682,-54.415848,-53.028931,-56.318455,-51.910767,-53.813419,-54.112766,-55.855461,-52.185158,-52.731182,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
73,-53.789886,-54.536587,-53.718666,-56.169094,-52.10342,-54.088768,-54.599468,-55.651684,-52.334164,-53.317448,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
73.5,-53.439888,-54.653725,-54.432941,-55.807068,-52.504215,-54.401123,-55.368187,-55.515362,-52.31966,-53.913921,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
74,-52.933048,-54.731689,-54.97517,-55.379719,-53.049797,-54.805111,-56.274883,-55.324936,-52.12368,-54.425865,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
74.5,-52.421242,-54.713177,-55.253719,-55.005836,-53.588688,-55.327198,-57.119362,-54.999687,-51.83004,-54.75161,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
