0,-569.687439,-569.687439,-559.687439,-564.687439,-35,-35,-35,-35
0.2,-539.687439,-564.687439,-584.687439,-554.687439,-35,-35,-35,-35
0.4,-514.221375,-560.443054,-605.909119,-546.19873,-35,-35,-35,-35
0.6,-492.988373,-556.904053,-623.602966,-539.121033,-35,-35,-35,-35
0.8,-475.766632,-554.03302,-637.953186,-533.380493,-35,-35,-35,-35
1,-462.343658,-551.793823,-649.135559,-528.906616,-35,-35,-35,-35
1.2,-452.476898,-550.144775,-657.349487,-525.619812,-35,-35,-35,-35
1.4,-445.877258,-549.036377,-662.832031,-523.426331,-35,-35,-35,-35
1.6,-442.208679,-548.411072,-665.858093,-522.218384,-35,-35,-35,-35
1.8,-441.097809,-548.20459,-666.732605,-521.877441,-35,-35,-35,-35
2,-442.1492,-548.348389,-665.778137,-522.278992,-35,-35,-35,-35
2.2,-444.962555,-548.772461,-663.320923,-523.297852,-35,-35,-35,-35
2.4,-449.14917,-549.408325,-659.676636,-524.812927,-35,-35,-35,-35
2.6,-454.346466,-550.192078,-655.13916,-526.711243,-35,-35,-35,-35
2.8,-460.228973,-551.066406,-649.971313,-528.891235,-35,-35,-35,-35
3,-466.515717,-551.982422,-644.399353,-531.264404,-35,-35,-35,-35
3.2,-472.973206,-552.899902,-638.610718,-533.756531,-35,-35,-35,-35
3.4,-479.415375,-553.787415,-632.754578,-536.307129,-35,-35,-35,-35
3.6,-485.70047,-554.621277,-626.944763,-538.86853,-35,-35,-35,-35
3.8,-491.72641,-555.38501,-621.263733,-541.404419,-35,-35,-35,-35
4,-497.425354,-556.068604,-615.768188,-543.888428,-35,-35,-35,-35
4.2,-502.757751,-556.667786,-610.494019,-546.302185,-35,-35,-35,-35
4.4,-507.706268,-557.183411,-605.462097,-548.634155,-35,-35,-35,-35
4.6,-512.270081,-557.6203,-600.683228,-550.877625,-35,-35,-35,-35
4.8,-516.459778,-557.986633,-596.162781,-553.028992,-35,-35,-35,-35
5,-520.292847,-558.292358,-591.903564,-555.085571,-35,-35,-35,-35
5.2,-523.790344,-558.548584,-587.908081,-557.04425,-35,-35,-35,-35
5.4,-526.975037,-558.766846,-584.179565,-558.900208,-35,-35,-35,-35
5.6,-529.869751,-558.958374,-580.722534,-560.646606,-35,-35,-35,-35
5.8,-532.496338,-559.133606,-577.54248,-562.273987,-35,-35,-35,-35
6,-534.875122,-559.301575,-574.645935,-563.770935,-35,-35,-35,-35
6.2,-537.023865,-559.470093,-572.039429,-565.124146,-35,-35,-35,-35
6.4,-538.957764,-559.645447,-569.728699,-566.31958,-35,-35,-35,-35
6.6,-540.68927,-559.832581,-567.717163,-567.343445,-35,-35,-35,-35
6.8,-542.228577,-560.035889,-566.004883,-568.18335,-35,-35,-35,-35
7,-543.584351,-560.259399,-564.587341,-568.829834,-35,-35,-35,-35
7.2,-544.764526,-560.507446,-563.455078,-569.277344,-35,-35,-35,-35
7.4,-545.776428,-560.784058,-562.593872,-569.524475,-35,-35,-35,-35
7.6,-546.627808,-561.093262,-561.984497,-569.57489,-35,-35,-35,-35
7.8,-547.326599,-561.438354,-561.603455,-569.437317,-35,-35,-35,-35
8,-547.881958,-561.821228,-561.423279,-569.126221,-35,-35,-35,-35
8.2,-548.304443,-562.241882,-561.413025,-568.661377,-35,-35,-35,-35
8.4,-548.606384,-562.697815,-561.53949,-568.067566,-35,-35,-35,-35
8.6,-548.80188,-563.183289,-561.768127,-567.373962,-35,-35,-35,-35
8.8,-548.906677,-563.689514,-562.064514,-566.612,-35,-35,-35,-35
9,-548.937439,-564.205322,-562.395447,-565.814026,-35,-35,-35,-35
9.2,-548.911682,-564.717529,-562.730286,-565.01123,-35,-35,-35,-35
9.4,-548.84729,-565.212769,-563.042114,-564.232178,-35,-35,-35,-35
9.6,-548.762085,-565.678406,-563.308655,-563.501465,-35,-35,-35,-35
9.8,-548.673157,-566.103455,-563.512878,-562.838379,-35,-35,-35,-35
10,-548.595947,-566.479736,-563.643494,-562.255981,-35,-35,-35,-35
10.2,-548.543091,-566.801758,-563.694885,-561.760559,-35,-35,-35,-35
10.4,-548.523926,-567.067505,-563.666748,-561.351868,-35,-35,-35,-35
10.6,-548.543701,-567.278198,-563.562927,-561.023743,-35,-35,-35,-35
10.8,-548.603943,-567.438477,-563.390503,-560.766235,-35,-35,-35,-35
11,-548.702393,-567.555908,-563.158447,-560.567017,-35,-35,-35,-35
11.2,-548.833496,-567.640686,-562.876953,-560.413818,-35,-35,-35,-35
11.4,-548.989136,-567.70459,-562.556641,-560.295349,-35,-35,-35,-35
11.6,-549.159302,-567.759827,-562.208557,-560.202698,-35,-35,-35,-35
11.8,-549.333374,-567.818787,-561.843506,-560.129456,-35,-35,-35,-35
12,-549.501404,-567.89325,-561.471497,-560.072388,-35,-35,-35,-35
12.2,-549.65509,-567.99408,-561.101868,-560.031067,-35,-35,-35,-35
12.4,-549.788879,-568.130676,-560.742676,-560.007935,-35,-35,-35,-35
12.6,-549.900574,-568.310425,-560.401001,-560.00769,-35,-35,-35,-35
12.8,-549.991272,-568.53772,-560.082825,-560.036194,-35,-35,-35,-35
13,-550.065186,-568.814026,-559.793335,-560.099731,-35,-35,-35,-35
13.2,-550.129089,-569.137329,-559.536804,-560.203796,-35,-35,-35,-35
13.4,-550.191833,-569.502747,-559.31604,-560.352539,-35,-35,-35,-35
13.6,-550.263306,-569.902771,-559.13269,-560.548523,-35,-35,-35,-35
13.8,-550.353882,-570.328186,-558.987427,-560.792114,-35,-35,-35,-35
14,-550.473083,-570.768372,-558.880005,-561.081787,-35,-35,-35,-35
14.2,-550.628479,-571.211792,-558.809387,-561.413757,-35,-35,-35,-35
14.4,-550.825134,-571.646545,-558.77417,-561.782349,-35,-35,-35,-35
14.6,-551.064819,-572.060669,-558.772156,-562.180237,-35,-35,-35,-35
14.8,-551.346191,-572.44281,-558.80072,-562.599243,-35,-35,-35,-35
15,-551.665039,-572.782227,-558.85675,-563.030884,-35,-35,-35,-35
15.2,-552.014465,-573.068787,-558.937622,-563.466858,-35,-35,-35,-35
15.4,-552.38501,-573.292908,-559.041382,-563.899414,-35,-35,-35,-35
15.6,-552.765015,-573.445923,-559.167419,-564.321594,-35,-35,-35,-35
15.8,-553.140869,-573.520813,-559.316528,-564.727112,-35,-35,-35,-35
16,-553.497803,-573.513123,-559.490662,-565.110657,-35,-35,-35,-35
16.200001,-553.821167,-573.421875,-559.6922,-565.467834,-35,-35,-35,-35
16.4,-554.097351,-573.249695,-559.923523,-565.795288,-35,-35,-35,-35
16.6,-554.31543,-573.002991,-560.187012,-566.090576,-35,-35,-35,-35
16.799999,-554.467712,-572.69165,-560.48407,-566.351135,-35,-35,-35,-35
17,-554.550842,-572.328796,-560.814575,-566.574646,-35,-35,-35,-35
17.200001,-554.56604,-571.930359,-561.176453,-566.758545,-35,-35,-35,-35
17.4,-554.519592,-571.514709,-561.564697,-566.900818,-35,-35,-35,-35
17.6,-554.422668,-571.101318,-561.971497,-567.000488,-35,-35,-35,-35
17.799999,-554.290588,-570.709412,-562.386536,-567.058228,-35,-35,-35,-35
