32.5,-13.877927,-16.214201,-15.470811,-26.908016,-19.257532,-14.907676,-11.199719,-21.315147,-19.057369,-24.377285,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
33,-14.190536,-16.690643,-14.625926,-27.087307,-20.053888,-14.31365,-11.557167,-19.175213,-18.180067,-24.08083,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
33.5,-14.504185,-17.352652,-13.848135,-27.491632,-20.731331,-13.929441,-12.297195,-17.279745,-17.017675,-23.674849,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
34,-14.876117,-18.104933,-13.226368,-27.947718,-21.207951,-13.597516,-13.338394,-16.020487,-15.748437,-23.262482,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
34.5,-15.292108,-18.785973,-12.867728,-28.311026,-21.492842,-13.198222,-14.493868,-15.537762,-14.631941,-22.999651,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
35,-15.68393,-19.282501,-12.870734,-28.461281,-21.70088,-12.755375,-15.577559,-15.717978,-13.881747,-23.01527,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
35.5,-15.981991,-19.57848,-13.251311,-28.325281,-22.029808,-12.461067,-16.480976,-16.264627,-13.587494,-23.333252,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
36,-16.166702,-19.713388,-13.874699,-27.856226,-22.657406,-12.522868,-17.203033,-16.872711,-13.719369,-23.908245,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
36.5,-16.251476,-19.797569,-14.530862,-27.04911,-23.597795,-13.023686,-17.797194,-17.409924,-14.130676,-24.630192,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
37,-16.330412,-19.942808,-15.028864,-25.993132,-24.688782,-13.873685,-18.341606,-17.9126,-14.655879,-25.420931,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
37.5,-16.542414,-20.252626,-15.278781,-24.810923,-25.621477,-14.825044,-18.918598,-18.500904,-15.181231,-26.241743,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
38,-16.954224,-20.835096,-15.385857,-23.663681,-26.045279,-15.626152,-19.526329,-19.229801,-15.649737,-27.043434,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
38.5,-17.509655,-21.740417,-15.581364,-22.724043,-25.742229,-16.126667,-20.075954,-20.004789,-16.079876,-27.766546,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
39,-18.026152,-22.949076,-16.066122,-22.109768,-24.704672,-16.283989,-20.408003,-20.694521,-16.479303,-28.28554,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
39.5,-18.277287,-24.315454,-16.89238,-21.943499,-23.158188,-16.103306,-20.391073,-21.231167,-16.822298,-28.432631,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
40,-18.109194,-25.584616,-17.914658,-22.303915,-21.479786,-15.602202,-20.045235,-21.682732,-17.066315,-28.142382,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
40.5,-17.483034,-26.54072,-18.931797,-23.142416,-20.017344,-14.864992,-19.500896,-22.203537,-17.190361,-27.504366,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
41,-16.528851,-27.057737,-19.810766,-24.327044,-18.997826,-14.07917,-18.92732,-22.915756,-17.284603,-26.758411,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
41.5,-15.492916,-27.121191,-20.494034,-25.671106,-18.438862,-13.414639,-18.424314,-23.853424,-17.525507,-26.154373,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
42,-14.609221,-26.834787,-20.994471,-27.033731,-18.166309,-12.985713,-17.935783,-24.899822,-18.04195,-25.774376,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
42.5,-14.056125,-26.344574,-21.34552,-28.366886,-17.978487,-12.849353,-17.355415,-25.790415,-18.865522,-25.529648,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
43,-13.911403,-25.790127,-21.593275,-29.66551,-17.732353,-13.051023,-16.618813,-26.239298,-19.89044,-25.243025,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
43.5,-14.114985,-25.249823,-21.767141,-30.924078,-17.394814,-13.658838,-15.779004,-26.048761,-20.917446,-24.772455,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
44,-14.514379,-24.692312,-21.798479,-32.097729,-17.022646,-14.666622,-15.02226,-25.249992,-21.739437,-24.11525,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
44.5,-14.925522,-24.095881,-21.566603,-33.121899,-16.66563,-15.916581,-14.556397,-24.085722,-22.21656,-23.347103,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
45,-15.244827,-23.454115,-20.97707,-33.961411,-16.333418,-17.096968,-14.51636,-22.8442,-22.359312,-22.588953,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
45.5,-15.480291,-22.804573,-20.040306,-34.57568,-15.997058,-17.86236,-14.888791,-21.742474,-22.274548,-21.997507,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
46,-15.647839,-22.207155,-18.931564,-34.958694,-15.668775,-18.024506,-15.496259,-20.841619,-22.089121,-21.721289,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
46.5,-15.710509,-21.658508,-17.906813,-35.14724,-15.454161,-17.619175,-16.107821,-20.093279,-21.893459,-21.837713,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
47,-15.526089,-21.102386,-17.197393,-35.184658,-15.457794,-16.850166,-16.502396,-19.420761,-21.689125,-22.299618,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
47.5,-14.96475,-20.447733,-16.867376,-35.133068,-15.764328,-15.978378,-16.576414,-18.755091,-21.409876,-22.93548,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
48,-14.060199,-19.64691,-16.756092,-35.055664,-16.38434,-15.221586,-16.395803,-18.100815,-20.960987,-23.510801,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
48.5,-13.033441,-18.770203,-16.618158,-34.961025,-17.243052,-14.732305,-16.134598,-17.549397,-20.240803,-23.80114,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
49,-12.218597,-17.942236,-16.258789,-34.820778,-18.237257,-14.568226,-16.00783,-17.209898,-19.242004,-23.731987,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
49.5,-11.908971,-17.299728,-15.632625,-34.617817,-19.236635,-14.603278,-16.155802,-17.155119,-18.059792,-23.390293,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
50,-12.203353,-16.954817,-14.8821,-34.422081,-20.12435,-14.628705,-16.551235,-17.312523,-16.828173,-22.951469,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
50.5,-13.000532,-16.943003,-14.222396,-34.337257,-20.890165,-14.47041,-17.064678,-17.50107,-15.685416,-22.6234,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
51,-14.057976,-17.240456,-13.857063,-34.384922,-21.612274,-14.085404,-17.53861,-17.588709,-14.736044,-22.560165,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
51.5,-15.136044,-17.722052,-13.887642,-34.448093,-22.403933,-13.588539,-17.887722,-17.548798,-14.06498,-22.833801,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
52,-16.06526,-18.156071,-14.254802,-34.254124,-23.302946,-13.116387,-18.195395,-17.469528,-13.71679,-23.440233,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
52.5,-16.732225,-18.356564,-14.819307,-33.485664,-24.178152,-12.716453,-18.603672,-17.478193,-13.687893,-24.251509,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
53,-17.114479,-18.283543,-15.46116,-31.953497,-24.774961,-12.341676,-19.20326,-17.673075,-13.924435,-25.102243,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
53.5,-17.275723,-18.070002,-16.152826,-29.694881,-24.842899,-11.89931,-19.944105,-18.112442,-14.313748,-25.869854,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
54,-17.327713,-17.952675,-16.950315,-27.049564,-24.302504,-11.386896,-20.652218,-18.765114,-14.726311,-26.506346,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
54.5,-17.367212,-18.120386,-17.860973,-24.481966,-23.330437,-10.906429,-21.160772,-19.501667,-15.078563,-27.010075,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
55,-17.364914,-18.624052,-18.825163,-22.361219,-22.205925,-10.582353,-21.340055,-20.163614,-15.333869,-27.349077,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
55.5,-17.227814,-19.322464,-19.73439,-20.849718,-21.196365,-10.52349,-21.136923,-20.619642,-15.512549,-27.51289,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
56,-16.904888,-19.984667,-20.45339,-19.885105,-20.454348,-10.745632,-20.588783,-20.865995,-15.668621,-27.578802,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
56.5,-16.433598,-20.457836,-20.930904,-19.320518,-19.975948,-11.20635,-19.800373,-21.020247,-15.876643,-27.673651,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
57,-15.963397,-20.731382,-21.214699,-19.057961,-19.653278,-11.833555,-18.949064,-21.253008,-16.270321,-27.92708,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
57.5,-15.684864,-20.934963,-21.405819,-19.083874,-19.305191,-12.507602,-18.215923,-21.726969,-16.959532,-28.38076,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
58,-15.717006,-21.204494,-21.588585,-19.502359,-18.798265,-13.115253,-17.703247,-22.47533,-17.965912,-28.941051,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
58.5,-16.05526,-21.552794,-21.75239,-20.460289,-18.13941,-13.535802,-17.401924,-23.350916,-19.163822,-29.464317,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
59,-16.533449,-21.89415,-21.833109,-22.02808,-17.421644,-13.712866,-17.203941,-24.107929,-20.27949,-29.819059,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
59.5,-16.93919,-22.093288,-21.734871,-24.139498,-16.770155,-13.698475,-16.999706,-24.52574,-21.038589,-29.929495,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
60,-17.102005,-22.08161,-21.378214,-26.561464,-16.257252,-13.573667,-16.745516,-24.559971,-21.260735,-29.766718,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
60.5,-16.927814,-21.91857,-20.805296,-28.986944,-15.871353,-13.420848,-16.447142,-24.329096,-20.946825,-29.320078,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
61,-16.465088,-21.72526,-20.156548,-31.131126,-15.581903,-13.285474,-16.140217,-23.998699,-20.326807,-28.697466,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
61.5,-15.858193,-21.606014,-19.634073,-32.800713,-15.352942,-13.188402,-15.820024,-23.724594,-19.72378,-28.087831,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
62,-15.261682,-21.550558,-19.40332,-33.940781,-15.224757,-13.195822,-15.434785,-23.57213,-19.37965,-27.631027,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
62.5,-14.73327,-21.41017,-19.478548,-34.58971,-15.270285,-13.409797,-14.956044,-23.521734,-19.348331,-27.358168,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
63,-14.184759,-21.002625,-19.719757,-34.829617,-15.54148,-13.924252,-14.39511,-23.506819,-19.501406,-27.160629,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
63.5,-13.524547,-20.202438,-19.865412,-34.764664,-16.069836,-14.737093,-13.862761,-23.433716,-19.683876,-26.858936,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
64,-12.752465,-19.051949,-19.663307,-34.449909,-16.821487,-15.648719,-13.524628,-23.292341,-19.825491,-26.289957,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
64.5,-11.971593,-17.762018,-19.06481,-33.931007,-17.681849,-16.375181,-13.485303,-23.122604,-19.959936,-25.381523,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
65,-11.35501,-16.588884,-18.268061,-33.270897,-18.510647,-16.683548,-13.755348,-22.958372,-20.192663,-24.200043,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
65.5,-11.006604,-15.774167,-17.609198,-32.547985,-19.200485,-16.471659,-14.231922,-22.78178,-20.54957,-22.875885,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
66,-10.903131,-15.442157,-17.347666,-31.888041,-19.73398,-15.827897,-14.769351,-22.501118,-20.93327,-21.520462,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
66.5,-10.929382,-15.559461,-17.488983,-31.38624,-20.167511,-14.947201,-15.313436,-22.055367,-21.158693,-20.245285,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
67,-10.9049,-15.996307,-17.814554,-31.015585,-20.534248,-14.063126,-15.909204,-21.485718,-21.01137,-19.164337,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
67.5,-10.771375,-16.589842,-18.005846,-30.619053,-20.847048,-13.353457,-16.652712,-20.898294,-20.394024,-18.403866,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
68,-10.680047,-17.243473,-17.823298,-29.958832,-21.101454,-12.846533,-17.620588,-20.442259,-19.364576,-18.050432,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
68.5,-10.899797,-17.960537,-17.249809,-28.883055,-21.277166,-12.466745,-18.76815,-20.204075,-18.10923,-18.098915,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
69,-11.659436,-18.76593,-16.476261,-27.411007,-21.379601,-12.123211,-19.915443,-20.151821,-16.898296,-18.510723,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
69.5,-12.984195,-19.657476,-15.815758,-25.742014,-21.414049,-11.781899,-20.782669,-20.186018,-15.941988,-19.219393,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
70,-14.66721,-20.565966,-15.561548,-24.193285,-21.427811,-11.516859,-21.147827,-20.166155,-15.35037,-20.122477,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
70.5,-16.343779,-21.394207,-15.842772,-23.009912,-21.487322,-11.437105,-20.972675,-19.998161,-15.13807,-21.09334,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
71,-17.65237,-22.074656,-16.579544,-22.293306,-21.655512,-11.662891,-20.347366,-19.690376,-15.254251,-21.962769,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
71.5,-18.435118,-22.532877,-17.466673,-22.023479,-21.969517,-12.258114,-19.468109,-19.369566,-15.665352,-22.594133,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
72,-18.753574,-22.759869,-18.159512,-22.078907,-22.313017,-13.139045,-18.561159,-19.273073,-16.366383,-22.889658,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
72.5,-18.789537,-22.834301,-18.51532,-22.338102,-22.417141,-14.100919,-17.795351,-19.576458,-17.392138,-22.812786,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
73,-18.748644,-22.847961,-18.627716,-22.720522,-22.007105,-14.886101,-17.235773,-20.272671,-18.75148,-22.438374,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
73.5,-18.690624,-22.867802,-18.764074,-23.190357,-20.950962,-15.320037,-16.805269,-21.206301,-20.344294,-21.88562,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
74,-18.519241,-22.868893,-19.195723,-23.759796,-19.397657,-15.435143,-16.391991,-22.144709,-21.976185,-21.299927,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
74.5,-18.083258,-22.760641,-20.014013,-24.415899,-17.728365,-15.431931,-15.950855,-22.954865,-23.384047,-20.841003,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
