30.5,-52.937492,-59.937492,-56.937492,-64.937492,-77.937492,-82.937492,-81.937492,-53.937492,-35,-35,-35,-35,-35,-35,-35,-35
31,-65.937492,-66.937492,-58.937492,-65.937492,-68.937492,-70.937492,-69.937492,-67.937492,-35,-35,-35,-35,-35,-35,-35,-35
31.5,-65.937492,-71.937492,-68.937492,-75.937492,-80.937492,-69.937492,-71.937492,-54.937492,-35,-35,-35,-35,-35,-35,-35,-35
32,-66.937492,-60.937492,-48.937492,-55.937492,-71.937492,-90.937492,-73.937492,-66.937492,-35,-35,-35,-35,-35,-35,-35,-35
32.5,-69.937492,-68.937492,-55.937492,-70.937492,-55.937492,-70.937492,-63.937492,-65.937492,-35,-35,-35,-35,-35,-35,-35,-35
33,-51.937492,-64.937492,-62.937492,-67.937492,-73.937492,-80.937492,-68.937492,-51.937492,-35,-35,-35,-35,-35,-35,-35,-35
33.5,-74.937492,-52.937492,-52.937492,-57.937492,-72.937492,-77.937492,-70.937492,-67.937492,-35,-35,-35,-35,-35,-35,-35,-35
34,-66.937492,-66.937492,-60.937492,-72.937492,-67.937492,-66.937492,-74.937492,-60.937492,-35,-35,-35,-35,-35,-35,-35,-35
34.5,-62.937492,-57.937492,-60.937492,-48.937492,-74.937492,-83.937492,-76.937492,-61.937492,-35,-35,-35,-35,-35,-35,-35,-35
35,-72.937492,-62.937492,-47.937496,-61.937492,-60.937492,-70.937492,-65.937492,-66.937492,-35,-35,-35,-35,-35,-35,-35,-35
35.5,-60.937492,-74.937492,-64.937492,-76.937492,-64.937492,-79.937492,-71.937492,-54.937492,-35,-35,-35,-35,-35,-35,-35,-35
36,-69.937492,-54.937492,-60.937492,-65.937492,-70.937492,-81.937492,-73.937492,-78.937492,-35,-35,-35,-35,-35,-35,-35,-35
36.5,-77.937492,-67.937492,-63.937492,-70.937492,-55.937492,-68.937492,-60.937492,-59.937492,-35,-35,-35,-35,-35,-35,-35,-35
37,-53.937492,-59.937492,-66.937492,-66.937492,-60.937492,-76.937492,-74.937492,-51.937492,-35,-35,-35,-35,-35,-35,-35,-35
37.5,-69.937492,-50.937492,-53.937492,-57.937492,-63.937492,-67.937492,-52.937492,-68.937492,-35,-35,-35,-35,-35,-35,-35,-35
38,-68.937492,-75.937492,-64.937492,-71.937492,-65.937492,-70.937492,-63.937492,-58.937492,-35,-35,-35,-35,-35,-35,-35,-35
38.5,-54.937492,-55.937492,-56.937492,-57.937492,-75.937492,-75.937492,-72.937492,-52.937492,-35,-35,-35,-35,-35,-35,-35,-35
39,-71.937492,-65.937492,-57.937492,-74.937492,-59.937492,-67.937492,-67.937492,-49.937492,-35,-35,-35,-35,-35,-35,-35,-35
39.5,-67.937492,-67.937492,-65.937492,-69.937492,-69.937492,-73.937492,-65.937492,-50.937492,-35,-35,-35,-35,-35,-35,-35,-35
40,-66.937492,-54.937492,-56.937492,-59.937492,-66.937492,-82.937492,-64.937492,-58.937492,-35,-35,-35,-35,-35,-35,-35,-35
40.5,-79.937492,-66.937492,-54.937492,-70.937492,-59.937492,-64.937492,-58.937492,-61.937492,-35,-35,-35,-35,-35,-35,-35,-35
41,-57.937492,-63.937492,-78.937492,-67.937492,-72.937492,-71.937492,-68.937492,-55.937492,-35,-35,-35,-35,-35,-35,-35,-35
41.5,-74.937492,-56.937492,-51.937492,-58.937492,-65.937492,-70.937492,-71.937492,-64.937492,-35,-35,-35,-35,-35,-35,-35,-35
42,-72.937492,-69.937492,-64.937492,-72.937492,-57.937492,-59.937492,-64.937492,-47.937496,-35,-35,-35,-35,-35,-35,-35,-35
42.5,-65.937492,-56.937492,-63.937492,-52.937492,-77.937492,-74.937492,-83.937492,-60.937492,-35,-35,-35,-35,-35,-35,-35,-35
43,-73.937492,-60.937492,-57.937492,-48.937492,-54.937492,-73.937492,-76.937492,-64.937492,-35,-35,-35,-35,-35,-35,-35,-35
43.5,-62.937492,-62.937492,-72.937492,-78.937492,-68.937492,-72.937492,-74.937492,-50.937492,-35,-35,-35,-35,-35,-35,-35,-35
44,-63.937492,-49.937492,-55.937492,-62.937492,-63.937492,-91.937492,-74.937492,-68.937492,-35,-35,-35,-35,-35,-35,-35,-35
44.5,-80.937492,-60.937492,-66.937492,-72.937492,-50.937492,-70.937492,-53.937492,-55.937492,-35,-35,-35,-35,-35,-35,-35,-35
45,-55.937492,-63.937492,-59.937492,-69.937492,-71.937492,-76.937492,-78.937492,-50.937492,-35,-35,-35,-35,-35,-35,-35,-35
45.5,-67.937492,-56.937492,-51.937492,-57.937492,-67.937492,-81.937492,-67.937492,-68.937492,-35,-35,-35,-35,-35,-35,-35,-35
46,-64.937492,-66.937492,-71.937492,-89.937492,-65.937492,-67.937492,-63.937492,-55.937492,-35,-35,-35,-35,-35,-35,-35,-35
46.5,-52.937492,-44.937496,-62.937492,-64.937492,-74.937492,-77.937492,-79.937492,-53.937492,-35,-35,-35,-35,-35,-35,-35,-35
47,-72.937492,-63.937492,-53.937492,-74.937492,-55.937492,-70.937492,-74.937492,-71.937492,-35,-35,-35,-35,-35,-35,-35,-35
47.5,-61.937492,-65.937492,-61.937492,-74.937492,-60.937492,-65.937492,-68.937492,-50.937492,-35,-35,-35,-35,-35,-35,-35,-35
48,-57.937492,-50.937492,-52.937492,-64.937492,-66.937492,-84.937492,-70.937492,-71.937492,-35,-35,-35,-35,-35,-35,-35,-35
48.5,-69.937492,-57.937492,-63.937492,-70.937492,-56.937492,-63.937492,-69.937492,-66.937492,-35,-35,-35,-35,-35,-35,-35,-35
49,-50.937492,-55.937492,-70.937492,-69.937492,-70.937492,-67.937492,-77.937492,-54.937492,-35,-35,-35,-35,-35,-35,-35,-35
49.5,-60.937492,-58.937492,-55.937492,-52.937492,-71.937492,-78.937492,-84.937492,-68.937492,-35,-35,-35,-35,-35,-35,-35,-35
50,-67.937492,-67.937492,-61.937492,-66.937492,-61.937492,-59.937492,-72.937492,-55.937492,-35,-35,-35,-35,-35,-35,-35,-35
50.5,-61.937492,-61.937492,-53.937492,-64.937492,-80.937492,-70.937492,-80.937492,-52.937492,-35,-35,-35,-35,-35,-35,-35,-35
51,-73.937492,-56.937492,-50.937492,-67.937492,-57.937492,-61.937492,-67.937492,-64.937492,-35,-35,-35,-35,-35,-35,-35,-35
51.5,-67.937492,-62.937492,-56.937492,-70.937492,-63.937492,-66.937492,-70.937492,-58.937492,-35,-35,-35,-35,-35,-35,-35,-35
52,-62.937492,-53.937492,-52.937492,-51.937492,-68.937492,-68.937492,-76.937492,-59.937492,-35,-35,-35,-35,-35,-35,-35,-35
52.5,-82.937492,-66.937492,-54.937492,-67.937492,-58.937492,-73.937492,-60.937492,-58.937492,-35,-35,-35,-35,-35,-35,-35,-35
53,-65.937492,-63.937492,-62.937492,-59.937492,-72.937492,-70.937492,-70.937492,-58.937492,-35,-35,-35,-35,-35,-35,-35,-35
53.5,-72.937492,-61.937492,-53.937492,-54.937492,-62.937492,-76.937492,-72.937492,-65.937492,-35,-35,-35,-35,-35,-35,-35,-35
54,-72.937492,-64.937492,-62.937492,-66.937492,-62.937492,-56.937492,-73.937492,-55.937492,-35,-35,-35,-35,-35,-35,-35,-35
54.5,-60.937492,-59.937492,-57.937492,-64.937492,-68.937492,-64.937492,-88.937492,-53.937492,-35,-35,-35,-35,-35,-35,-35,-35
55,-86.937492,-58.937492,-49.937492,-61.937492,-57.937492,-69.937492,-70.937492,-61.937492,-35,-35,-35,-35,-35,-35,-35,-35
55.5,-74.937492,-71.937492,-66.937492,-74.937492,-60.937492,-71.937492,-67.937492,-57.937492,-35,-35,-35,-35,-35,-35,-35,-35
56,-68.937492,-51.937492,-55.937492,-59.937492,-70.937492,-78.937492,-73.937492,-64.937492,-35,-35,-35,-35,-35,-35,-35,-35
56.5,-73.937492,-69.937492,-56.937492,-66.937492,-48.937492,-72.937492,-63.937492,-59.937492,-35,-35,-35,-35,-35,-35,-35,-35
57,-62.937492,-67.937492,-65.937492,-68.937492,-72.937492,-57.937492,-76.937492,-51.937492,-35,-35,-35,-35,-35,-35,-35,-35
57.5,-69.937492,-57.937492,-60.937492,-58.937492,-66.937492,-78.937492,-83.937492,-64.937492,-35,-35,-35,-35,-35,-35,-35,-35
58,-70.937492,-77.937492,-57.937492,-72.937492,-53.937492,-60.937492,-68.937492,-55.937492,-35,-35,-35,-35,-35,-35,-35,-35
58.5,-61.937492,-67.937492,-63.937492,-65.937492,-70.937492,-75.937492,-76.937492,-46.937496,-35,-35,-35,-35,-35,-35,-35,-35
59,-74.937492,-62.937492,-53.937492,-62.937492,-56.937492,-73.937492,-65.937492,-68.937492,-35,-35,-35,-35,-35,-35,-35,-35
59.5,-64.937492,-68.937492,-72.937492,-78.937492,-68.937492,-71.937492,-67.937492,-52.937492,-35,-35,-35,-35,-35,-35,-35,-35
60,-64.937492,-66.937492,-57.937492,-54.937492,-76.937492,-88.937492,-80.937492,-66.937492,-35,-35,-35,-35,-35,-35,-35,-35
60.5,-80.937492,-68.937492,-63.937492,-65.937492,-61.937492,-76.937492,-63.937492,-66.937492,-35,-35,-35,-35,-35,-35,-35,-35
61,-67.937492,-72.937492,-68.937492,-65.937492,-71.937492,-68.937492,-77.937492,-45.937496,-35,-35,-35,-35,-35,-35,-35,-35
61.5,-62.937492,-59.937492,-52.937492,-62.937492,-83.937492,-81.937492,-85.937492,-63.937492,-35,-35,-35,-35,-35,-35,-35,-35
62,-65.937492,-69.937492,-57.937492,-73.937492,-64.937492,-64.937492,-62.937492,-57.937492,-35,-35,-35,-35,-35,-35,-35,-35
62.5,-57.937492,-62.937492,-61.937492,-67.937492,-70.937492,-84.937492,-77.937492,-55.937492,-35,-35,-35,-35,-35,-35,-35,-35
63,-64.937492,-61.937492,-52.937492,-63.937492,-64.937492,-72.937492,-75.937492,-73.937492,-35,-35,-35,-35,-35,-35,-35,-35
63.5,-66.937492,-74.937492,-62.937492,-78.937492,-64.937492,-65.937492,-60.937492,-59.937492,-35,-35,-35,-35,-35,-35,-35,-35
64,-59.937492,-47.937496,-54.937492,-62.937492,-72.937492,-83.937492,-75.937492,-65.937492,-35,-35,-35,-35,-35,-35,-35,-35
64.5,-70.937492,-62.937492,-54.937492,-61.937492,-58.937492,-67.937492,-62.937492,-61.937492,-35,-35,-35,-35,-35,-35,-35,-35
65,-54.937492,-69.937492,-63.937492,-59.937492,-74.937492,-71.937492,-70.937492,-53.937492,-35,-35,-35,-35,-35,-35,-35,-35
65.5,-55.937492,-50.937492,-57.937492,-53.937492,-77.937492,-68.937492,-79.937492,-65.937492,-35,-35,-35,-35,-35,-35,-35,-35
66,-67.937492,-75.937492,-56.937492,-70.937492,-62.937492,-67.937492,-72.937492,-59.937492,-35,-35,-35,-35,-35,-35,-35,-35
66.5,-51.937492,-54.937492,-59.937492,-62.937492,-72.937492,-79.937492,-77.937492,-60.937492,-35,-35,-35,-35,-35,-35,-35,-35
67,-73.937492,-52.937492,-49.937492,-57.937492,-62.937492,-77.937492,-70.937492,-65.937492,-35,-35,-35,-35,-35,-35,-35,-35
67.5,-63.937492,-64.937492,-64.937492,-74.937492,-57.937492,-71.937492,-57.937492,-54.937492,-35,-35,-35,-35,-35,-35,-35,-35
68,-61.937492,-54.937492,-62.937492,-72.937492,-70.937492,-86.937492,-82.937492,-64.937492,-35,-35,-35,-35,-35,-35,-35,-35
68.5,-67.937492,-66.937492,-54.937492,-55.937492,-66.937492,-68.937492,-66.937492,-67.937492,-35,-35,-35,-35,-35,-35,-35,-35
69,-57.937492,-71.937492,-63.937492,-62.937492,-69.937492,-71.937492,-63.937492,-59.937492,-35,-35,-35,-35,-35,-35,-35,-35
69.5,-56.937492,-53.937492,-46.937496,-60.937492,-70.937492,-79.937492,-77.937492,-67.937492,-35,-35,-35,-35,-35,-35,-35,-35
70,-67.937492,-71.937492,-53.937492,-72.937492,-64.937492,-64.937492,-57.937492,-60.937492,-35,-35,-35,-35,-35,-35,-35,-35
70.5,-58.937492,-59.937492,-59.937492,-66.937492,-70.937492,-69.937492,-74.937492,-52.937492,-35,-35,-35,-35,-35,-35,-35,-35
71,-72.937492,-60.937492,-41.937496,-49.937492,-59.937492,-76.937492,-71.937492,-68.937492,-35,-35,-35,-35,-35,-35,-35,-35
71.5,-79.937492,-71.937492,-70.937492,-72.937492,-65.937492,-73.937492,-59.937492,-57.937492,-35,-35,-35,-35,-35,-35,-35,-35
72,-56.937492,-69.937492,-55.937492,-60.937492,-73.937492,-85.937492,-75.937492,-51.937492,-35,-35,-35,-35,-35,-35,-35,-35
72.5,-70.937492,-62.937492,-60.937492,-57.937492,-58.937492,-72.937492,-67.937492,-66.937492,-35,-35,-35,-35,-35,-35,-35,-35
73,-56.937492,-75.937492,-68.937492,-60.937492,-68.937492,-65.937492,-74.937492,-47.937496,-35,-35,-35,-35,-35,-35,-35,-35
73.5,-67.937492,-63.937492,-56.937492,-53.937492,-69.937492,-80.937492,-78.937492,-66.937492,-35,-35,-35,-35,-35,-35,-35,-35
74,-68.937492,-77.937492,-59.937492,-73.937492,-55.937492,-65.937492,-65.937492,-55.937492,-35,-35,-35,-35,-35,-35,-35,-35
74.5,-56.937492,-67.937492,-50.937492,-65.937492,-70.937492,-76.937492,-72.937492,-57.937492,-35,-35,-35,-35,-35,-35,-35,-35
75,-73.937492,-60.937492,-49.937492,-58.937492,-54.937492,-83.937492,-71.937492,-75.937492,-35,-35,-35,-35,-35,-35,-35,-35
75.5,-73.937492,-71.937492,-66.937492,-69.937492,-70.937492,-72.937492,-66.937492,-52.937492,-35,-35,-35,-35,-35,-35,-35,-35
76,-69.937492,-55.937492,-68.937492,-56.937492,-75.937492,-89.937492,-84.937492,-62.937492,-35,-35,-35,-35,-35,-35,-35,-35
76.5,-71.937492,-63.937492,-59.937492,-65.937492,-62.937492,-74.937492,-62.937492,-79.937492,-35,-35,-35,-35,-35,-35,-35,-35
77,-64.937492,-75.937492,-65.937492,-63.937492,-69.937492,-71.937492,-62.937492,-55.937492,-35,-35,-35,-35,-35,-35,-35,-35
77.5,-63.937492,-59.937492,-53.937492,-55.937492,-63.937492,-87.937492,-79.937492,-68.937492,-35,-35,-35,-35,-35,-35,-35,-35
78,-58.937492,-66.937492,-61.937492,-72.937492,-55.937492,-78.937492,-64.937492,-63.937492,-35,-35,-35,-35,-35,-35,-35,-35
78.5,-59.937492,-70.937492,-73.937492,-57.937492,-81.937492,-81.937492,-78.937492,-56.937492,-35,-35,-35,-35,-35,-35,-35,-35
79,-73.937492,-59.937492,-54.937492,-52.937492,-60.937492,-89.937492,-83.937492,-60.937492,-35,-35,-35,-35,-35,-35,-35,-35
79.5,-72.937492,-71.937492,-72.937492,-75.937492,-69.937492,-69.937492,-59.937492,-50.937492,-35,-35,-35,-35,-35,-35,-35,-35
80,-64.937492,-61.937492,-61.937492,-57.937492,-74.937492,-90.937492,-74.937492,-56.937492,-35,-35,-35,-35,-35,-35,-35,-35
80.5,-66.937492,-55.937492,-51.937492,-66.937492,-62.937492,-77.937492,-62.937492,-71.937492,-35,-35,-35,-35,-35,-35,-35,-35
81,-55.937492,-71.937492,-70.937492,-74.937492,-69.937492,-66.937492,-73.937492,-44.937496,-35,-35,-35,-35,-35,-35,-35,-35
81.5,-57.937492,-57.937492,-53.937492,-63.937492,-75.937492,-80.937492,-77.937492,-57.937492,-35,-35,-35,-35,-35,-35,-35,-35
82,-71.937492,-69.937492,-66.937492,-67.937492,-64.937492,-88.937492,-66.937492,-56.937492,-35,-35,-35,-35,-35,-35,-35,-35
82.5,-57.937492,-63.937492,-52.937492,-68.937492,-73.937492,-76.937492,-77.937492,-56.937492,-35,-35,-35,-35,-35,-35,-35,-35
83,-69.937492,-50.937492,-47.937496,-65.937492,-60.937492,-88.937492,-74.937492,-63.937492,-35,-35,-35,-35,-35,-35,-35,-35
83.5,-70.937492,-69.937492,-62.937492,-76.937492,-69.937492,-74.937492,-63.937492,-61.937492,-35,-35,-35,-35,-35,-35,-35,-35
84,-57.937492,-54.937492,-62.937492,-63.937492,-76.937492,-81.937492,-71.937492,-63.937492,-35,-35,-35,-35,-35,-35,-35,-35
84.5,-77.937492,-62.937492,-57.937492,-53.937492,-70.937492,-77.937492,-67.937492,-73.937492,-35,-35,-35,-35,-35,-35,-35,-35
85,-68.937492,-67.937492,-64.937492,-64.937492,-74.937492,-71.937492,-64.937492,-53.937492,-35,-35,-35,-35,-35,-35,-35,-35
85.5,-62.937492,-60.937492,-51.937492,-62.937492,-69.937492,-86.937492,-75.937492,-66.937492,-35,-35,-35,-35,-35,-35,-35,-35
86,-74.937492,-72.937492,-63.937492,-75.937492,-51.937492,-79.937492,-63.937492,-72.937492,-35,-35,-35,-35,-35,-35,-35,-35
86.5,-77.937492,-60.937492,-57.937492,-66.937492,-73.937492,-84.937492,-77.937492,-47.937496,-35,-35,-35,-35,-35,-35,-35,-35
87,-68.937492,-55.937492,-52.937492,-67.937492,-55.937492,-81.937492,-76.937492,-62.937492,-35,-35,-35,-35,-35,-35,-35,-35
87.5,-76.937492,-66.937492,-67.937492,-74.937492,-71.937492,-59.937492,-52.937492,-62.937492,-35,-35,-35,-35,-35,-35,-35,-35
88,-63.937492,-61.937492,-55.937492,-58.937492,-71.937492,-79.937492,-73.937492,-59.937492,-35,-35,-35,-35,-35,-35,-35,-35
88.5,-66.937492,-54.937492,-53.937492,-64.937492,-61.937492,-61.937492,-69.937492,-66.937492,-35,-35,-35,-35,-35,-35,-35,-35
89,-64.937492,-76.937492,-68.937492,-69.937492,-68.937492,-70.937492,-63.937492,-43.937496,-35,-35,-35,-35,-35,-35,-35,-35
89.5,-68.937492,-59.937492,-51.937492,-62.937492,-67.937492,-93.937492,-78.937492,-60.937492,-35,-35,-35,-35,-35,-35,-35,-35
90,-81.937492,-75.937492,-56.937492,-68.937492,-58.937492,-78.937492,-58.937492,-53.937492,-35,-35,-35,-35,-35,-35,-35,-35
90.5,-65.937492,-68.937492,-52.937492,-66.937492,-71.937492,-80.937492,-69.937492,-48.937492,-35,-35,-35,-35,-35,-35,-35,-35
91,-68.937492,-49.937492,-48.937492,-60.937492,-60.937492,-80.937492,-71.937492,-74.937492,-35,-35,-35,-35,-35,-35,-35,-35
91.5,-79.937492,-73.937492,-68.937492,-65.937492,-67.937492,-68.937492,-55.937492,-55.937492,-35,-35,-35,-35,-35,-35,-35,-35
92,-63.937492,-60.937492,-67.937492,-59.937492,-77.937492,-80.937492,-72.937492,-61.937492,-35,-35,-35,-35,-35,-35,-35,-35
92.5,-74.937492,-67.937492,-54.937492,-65.937492,-67.937492,-81.937492,-70.937492,-69.937492,-35,-35,-35,-35,-35,-35,-35,-35
