7,-131.130081,-81.724289,-53.052799,-41.043949,-44.618988,-37.660103,-39.512463,-36.520145,-60.917107,-35,-35,-35,-35,-35,-35,-35,-35,-35
7.5,-132.364349,-82.643852,-54.852058,-40.974861,-46.623604,-37.301163,-39.891933,-36.59758,-61.979954,-35,-35,-35,-35,-35,-35,-35,-35,-35
8,-134.246719,-83.152908,-56.077995,-41.140564,-47.786419,-36.59428,-39.681732,-36.686905,-62.301327,-35,-35,-35,-35,-35,-35,-35,-35,-35
8.5,-136.492035,-83.059662,-56.493725,-41.520794,-47.923084,-35.787209,-38.949539,-36.874821,-62.021149,-35,-35,-35,-35,-35,-35,-35,-35,-35
9,-138.767853,-82.483276,-56.207527,-42.166683,-47.295265,-35.247593,-37.920334,-37.096714,-61.317783,-35,-35,-35,-35,-35,-35,-35,-35,-35
9.5,-140.823608,-81.789566,-55.548313,-43.223492,-46.381382,-35.159782,-36.897743,-37.2248,-60.375549,-35,-35,-35,-35,-35,-35,-35,-35,-35
10,-142.457306,-81.370819,-54.828651,-44.795219,-45.591164,-35.45385,-36.109955,-37.119999,-59.313274,-35,-35,-35,-35,-35,-35,-35,-35,-35
10.5,-143.523956,-81.368752,-54.232231,-46.832771,-45.095467,-35.89122,-35.673492,-36.738171,-58.255283,-35,-35,-35,-35,-35,-35,-35,-35,-35
11,-144.001663,-81.582733,-53.739113,-49.071117,-44.88821,-36.259308,-35.583778,-36.152794,-57.343689,-35,-35,-35,-35,-35,-35,-35,-35,-35
11.5,-143.998627,-81.572571,-53.218559,-51.133759,-44.880997,-36.460117,-35.814346,-35.553024,-56.767319,-35,-35,-35,-35,-35,-35,-35,-35,-35
12,-143.62674,-80.936783,-52.565845,-52.783947,-45.017212,-36.510303,-36.422245,-35.270695,-56.703667,-35,-35,-35,-35,-35,-35,-35,-35,-35
12.5,-142.878448,-79.5019,-51.778275,-54.004234,-45.371716,-36.529129,-37.427814,-35.615322,-57.086868,-35,-35,-35,-35,-35,-35,-35,-35,-35
13,-141.62178,-77.376785,-50.915596,-54.892979,-46.026371,-36.706078,-38.729931,-36.708057,-57.62167,-35,-35,-35,-35,-35,-35,-35,-35,-35
13.5,-139.73851,-74.920265,-50.019646,-55.524147,-46.972919,-37.171627,-40.14394,-38.404392,-57.916172,-35,-35,-35,-35,-35,-35,-35,-35,-35
14,-137.308517,-72.598663,-49.137383,-55.851799,-48.093086,-37.93885,-41.433701,-40.374214,-57.656082,-35,-35,-35,-35,-35,-35,-35,-35,-35
14.5,-134.712051,-70.771332,-48.353413,-55.749363,-49.137489,-38.843044,-42.368244,-42.265175,-56.76313,-35,-35,-35,-35,-35,-35,-35,-35,-35
15,-132.488434,-69.636238,-47.712372,-55.095623,-49.813953,-39.571892,-42.794796,-43.807793,-55.378807,-35,-35,-35,-35,-35,-35,-35,-35,-35
15.5,-131.069901,-69.229813,-47.159164,-53.877949,-49.870903,-39.855793,-42.75301,-44.811573,-53.823868,-35,-35,-35,-35,-35,-35,-35,-35,-35
16,-130.650803,-69.406853,-46.530548,-52.246964,-49.244328,-39.626694,-42.488239,-45.195782,-52.50383,-35,-35,-35,-35,-35,-35,-35,-35,-35
16.5,-131.147217,-69.885933,-45.675648,-50.454163,-48.124012,-39.132862,-42.276375,-45.005905,-51.740761,-35,-35,-35,-35,-35,-35,-35,-35,-35
17,-132.332611,-70.391296,-44.659023,-48.797771,-46.87978,-38.746273,-42.318298,-44.419506,-51.664375,-35,-35,-35,-35,-35,-35,-35,-35,-35
17.5,-133.986465,-70.787155,-43.747932,-47.549992,-45.934174,-38.682789,-42.676308,-43.713245,-52.17651,-35,-35,-35,-35,-35,-35,-35,-35,-35
18,-135.923508,-71.050621,-43.283066,-46.814476,-45.539837,-38.900639,-43.225899,-43.089287,-53.030643,-35,-35,-35,-35,-35,-35,-35,-35,-35
18.5,-137.950409,-71.193268,-43.47279,-46.531788,-45.65126,-39.160839,-43.741592,-42.643723,-53.964973,-35,-35,-35,-35,-35,-35,-35,-35,-35
19,-139.808197,-71.279724,-44.220387,-46.567329,-46.070465,-39.263367,-44.018509,-42.391888,-54.74152,-35,-35,-35,-35,-35,-35,-35,-35,-35
19.5,-141.179337,-71.377556,-45.212795,-46.760387,-46.588749,-39.219482,-43.983196,-42.324547,-55.260433,-35,-35,-35,-35,-35,-35,-35,-35,-35
20,-141.836441,-71.500916,-46.061016,-47.001202,-47.064289,-39.115673,-43.66785,-42.417965,-55.597565,-35,-35,-35,-35,-35,-35,-35,-35,-35
20.5,-141.731857,-71.633461,-46.408268,-47.197968,-47.440022,-39.041779,-43.081635,-42.582577,-55.896053,-35,-35,-35,-35,-35,-35,-35,-35,-35
21,-141.071884,-71.722694,-46.039803,-47.235222,-47.723698,-39.032997,-42.190777,-42.730602,-56.223446,-35,-35,-35,-35,-35,-35,-35,-35,-35
21.5,-140.272751,-71.757278,-44.957558,-46.987225,-47.953571,-39.094917,-40.966434,-42.825211,-56.509827,-35,-35,-35,-35,-35,-35,-35,-35,-35
22,-139.705185,-71.787064,-43.438168,-46.371628,-48.135979,-39.324974,-39.465927,-42.867619,-56.624222,-35,-35,-35,-35,-35,-35,-35,-35,-35
22.5,-139.572205,-71.871758,-41.864204,-45.460281,-48.173782,-39.818062,-37.935001,-42.890938,-56.497303,-35,-35,-35,-35,-35,-35,-35,-35,-35
23,-139.919785,-72.053627,-40.565865,-44.4673,-47.958031,-40.573547,-36.683929,-42.897484,-56.123219,-35,-35,-35,-35,-35,-35,-35,-35,-35
23.5,-140.631638,-72.267235,-39.695808,-43.658886,-47.422504,-41.468643,-35.988346,-42.864307,-55.554245,-35,-35,-35,-35,-35,-35,-35,-35,-35
24,-141.529526,-72.376686,-39.186314,-43.284115,-46.690212,-42.333752,-35.997402,-42.862701,-54.874985,-35,-35,-35,-35,-35,-35,-35,-35,-35
24.5,-142.446304,-72.300842,-38.872318,-43.530178,-46.068584,-43.055279,-36.673702,-43.009571,-54.133858,-35,-35,-35,-35,-35,-35,-35,-35,-35
25,-143.401764,-72.067734,-38.659328,-44.484924,-45.821316,-43.595734,-37.866165,-43.378426,-53.263664,-35,-35,-35,-35,-35,-35,-35,-35,-35
25.5,-144.64679,-71.838669,-38.568981,-46.078583,-46.037846,-43.919426,-39.368977,-43.866119,-52.109356,-35,-35,-35,-35,-35,-35,-35,-35,-35
26,-146.422546,-71.751083,-38.702545,-48.030598,-46.56963,-43.928391,-40.910671,-44.144928,-50.572437,-35,-35,-35,-35,-35,-35,-35,-35,-35
26.5,-148.742096,-71.864426,-39.14032,-49.916836,-47.092388,-43.445423,-42.249756,-43.864353,-48.737495,-35,-35,-35,-35,-35,-35,-35,-35,-35
27,-151.327423,-72.188271,-39.855297,-51.298229,-47.291622,-42.365402,-43.212044,-42.886208,-46.910931,-35,-35,-35,-35,-35,-35,-35,-35,-35
27.5,-153.713898,-72.6222,-40.731441,-51.913849,-47.005169,-40.791389,-43.667412,-41.40313,-45.566387,-35,-35,-35,-35,-35,-35,-35,-35,-35
28,-155.442184,-72.92894,-41.64407,-51.810841,-46.350483,-39.001163,-43.545479,-39.84145,-45.1656,-35,-35,-35,-35,-35,-35,-35,-35,-35
28.5,-156.167038,-72.904465,-42.556789,-51.287071,-45.67268,-37.364101,-42.879566,-38.672707,-45.889668,-35,-35,-35,-35,-35,-35,-35,-35,-35
29,-155.788147,-72.514404,-43.523403,-50.741898,-45.350468,-36.154087,-41.88802,-38.275166,-47.4851,-35,-35,-35,-35,-35,-35,-35,-35,-35
29.5,-154.532547,-71.924156,-44.611927,-50.493084,-45.666901,-35.390171,-40.855103,-38.734409,-49.310753,-35,-35,-35,-35,-35,-35,-35,-35,-35
30,-152.836578,-71.422485,-45.922741,-50.590191,-46.611057,-34.891087,-40.020733,-39.823494,-50.667263,-35,-35,-35,-35,-35,-35,-35,-35,-35
30.5,-151.153778,-71.19622,-47.534763,-50.856125,-47.863304,-34.426266,-39.484631,-41.164719,-51.197906,-35,-35,-35,-35,-35,-35,-35,-35,-35
31,-149.776382,-71.245659,-49.438072,-50.987396,-48.978371,-33.872097,-39.138165,-42.366669,-50.975887,-35,-35,-35,-35,-35,-35,-35,-35,-35
31.5,-148.82193,-71.434097,-51.482204,-50.781963,-49.61512,-33.31218,-38.818569,-43.193169,-50.405792,-35,-35,-35,-35,-35,-35,-35,-35,-35
32,-148.323318,-71.621254,-53.359097,-50.263546,-49.703621,-32.951584,-38.429543,-43.674999,-49.973976,-35,-35,-35,-35,-35,-35,-35,-35,-35
32.5,-148.273849,-71.706276,-54.732189,-49.634315,-49.334686,-33.00378,-37.947849,-44.017204,-49.965992,-35,-35,-35,-35,-35,-35,-35,-35,-35
33,-148.647049,-71.598274,-55.385479,-49.166225,-48.607967,-33.552864,-37.437435,-44.467987,-50.325939,-35,-35,-35,-35,-35,-35,-35,-35,-35
33.5,-149.370804,-71.290665,-55.296787,-49.06546,-47.577152,-34.472851,-36.994366,-45.163696,-50.753136,-35,-35,-35,-35,-35,-35,-35,-35,-35
34,-150.268692,-70.919159,-54.649986,-49.378422,-46.218449,-35.525284,-36.72562,-46.069206,-50.986942,-35,-35,-35,-35,-35,-35,-35,-35,-35
34.5,-151.083649,-70.722733,-53.65134,-50.015953,-44.50045,-36.433407,-36.783333,-47.0284,-51.034458,-35,-35,-35,-35,-35,-35,-35,-35,-35
35,-151.5448,-70.932594,-52.456894,-50.749012,-42.552845,-37.010162,-37.275009,-47.768688,-51.088615,-35,-35,-35,-35,-35,-35,-35,-35,-35
35.5,-151.475266,-71.631882,-51.25835,-51.346775,-40.689735,-37.203735,-38.196365,-48.044575,-51.352592,-35,-35,-35,-35,-35,-35,-35,-35,-35
36,-150.873917,-72.750175,-50.264309,-51.690029,-39.334263,-37.054642,-39.378654,-47.822876,-51.894646,-35,-35,-35,-35,-35,-35,-35,-35,-35
36.5,-149.948105,-74.093117,-49.652103,-51.81715,-38.824726,-36.757389,-40.501083,-47.282246,-52.638706,-35,-35,-35,-35,-35,-35,-35,-35,-35
37,-149.090973,-75.354004,-49.503239,-51.89119,-39.234013,-36.520382,-41.284016,-46.727989,-53.448864,-35,-35,-35,-35,-35,-35,-35,-35,-35
37.5,-148.710007,-76.255409,-49.765923,-52.081444,-40.357384,-36.409161,-41.630024,-46.35788,-54.219086,-35,-35,-35,-35,-35,-35,-35,-35,-35
38,-149.018692,-76.623779,-50.274029,-52.416927,-41.842377,-36.347492,-41.653679,-46.137215,-54.94519,-35,-35,-35,-35,-35,-35,-35,-35,-35
38.5,-149.936203,-76.408928,-50.781029,-52.79332,-43.382771,-36.19799,-41.544567,-45.924339,-55.702187,-35,-35,-35,-35,-35,-35,-35,-35,-35
39,-151.143433,-75.70726,-51.078968,-53.027695,-44.846775,-35.908092,-41.430725,-45.579124,-56.56147,-35,-35,-35,-35,-35,-35,-35,-35,-35
39.5,-152.240662,-74.69294,-51.086864,-52.951355,-46.246243,-35.570553,-41.333675,-45.083496,-57.585724,-35,-35,-35,-35,-35,-35,-35,-35,-35
40,-152.848145,-73.573624,-50.886745,-52.495029,-47.683762,-35.398621,-41.17313,-44.54018,-58.765812,-35,-35,-35,-35,-35,-35,-35,-35,-35
40.5,-152.754852,-72.542938,-50.655899,-51.784744,-49.241253,-35.638916,-40.872551,-44.076504,-60.014629,-35,-35,-35,-35,-35,-35,-35,-35,-35
41,-152.067596,-71.700264,-50.615307,-51.091789,-50.846684,-36.402222,-40.438694,-43.782402,-61.192425,-35,-35,-35,-35,-35,-35,-35,-35,-35
41.5,-151.15451,-71.034081,-50.960716,-50.644539,-52.298336,-37.544758,-39.928944,-43.608406,-62.114326,-35,-35,-35,-35,-35,-35,-35,-35,-35
42,-150.398972,-70.410011,-51.81958,-50.532803,-53.307968,-38.69809,-39.437149,-43.314026,-62.635387,-35,-35,-35,-35,-35,-35,-35,-35,-35
42.5,-149.938049,-69.690155,-53.136852,-50.768799,-53.620354,-39.426208,-39.035606,-42.66814,-62.687759,-35,-35,-35,-35,-35,-35,-35,-35,-35
43,-149.576935,-68.818245,-54.666656,-51.319519,-53.148758,-39.47427,-38.74424,-41.605553,-62.262642,-35,-35,-35,-35,-35,-35,-35,-35,-35
43.5,-149.011108,-67.850853,-56.088581,-52.183937,-52.065849,-38.897865,-38.607525,-40.324306,-61.416496,-35,-35,-35,-35,-35,-35,-35,-35,-35
44,-148.029221,-66.965401,-57.186577,-53.322838,-50.711674,-38.004795,-38.642929,-39.19466,-60.256119,-35,-35,-35,-35,-35,-35,-35,-35,-35
44.5,-146.638809,-66.3881,-57.926723,-54.604961,-49.436581,-37.214054,-38.762772,-38.58646,-58.96772,-35,-35,-35,-35,-35,-35,-35,-35,-35
45,-145.107071,-66.281052,-58.347424,-55.870899,-48.515388,-36.810349,-38.774349,-38.691628,-57.767769,-35,-35,-35,-35,-35,-35,-35,-35,-35
45.5,-143.785995,-66.69487,-58.4781,-56.939861,-48.064285,-36.859432,-38.430996,-39.37492,-56.836117,-35,-35,-35,-35,-35,-35,-35,-35,-35
46,-142.936295,-67.522888,-58.313847,-57.650242,-47.964676,-37.225224,-37.60931,-40.269253,-56.306808,-35,-35,-35,-35,-35,-35,-35,-35,-35
46.5,-142.623535,-68.495697,-57.801411,-57.897121,-47.945404,-37.644943,-36.458771,-41.051575,-56.218758,-35,-35,-35,-35,-35,-35,-35,-35,-35
47,-142.716141,-69.317764,-56.88467,-57.650398,-47.761314,-37.930088,-35.321877,-41.594585,-56.497475,-35,-35,-35,-35,-35,-35,-35,-35,-35
47.5,-142.998459,-69.774498,-55.57642,-56.955128,-47.36256,-38.0383,-34.611614,-42.062828,-57.023815,-35,-35,-35,-35,-35,-35,-35,-35,-35
48,-143.273941,-69.823982,-53.965038,-55.918343,-46.873699,-38.035252,-34.608135,-42.727577,-57.625309,-35,-35,-35,-35,-35,-35,-35,-35,-35
48.5,-143.475632,-69.592438,-52.266335,-54.717392,-46.415428,-37.988358,-35.327885,-43.742695,-58.106018,-35,-35,-35,-35,-35,-35,-35,-35,-35
49,-143.71405,-69.253044,-50.750774,-53.624802,-45.987,-37.885975,-36.538715,-45.053101,-58.291229,-35,-35,-35,-35,-35,-35,-35,-35,-35
49.5,-144.124619,-68.928612,-49.691757,-52.884842,-45.482292,-37.698792,-37.853123,-46.416569,-58.099266,-35,-35,-35,-35,-35,-35,-35,-35,-35
50,-144.769669,-68.605385,-49.275208,-52.580902,-44.784515,-37.45343,-38.95192,-47.599045,-57.652397,-35,-35,-35,-35,-35,-35,-35,-35,-35
50.5,-145.585785,-68.24321,-49.512333,-52.605022,-43.949093,-37.240623,-39.680843,-48.47422,-57.239342,-35,-35,-35,-35,-35,-35,-35,-35,-35
51,-146.355972,-67.878624,-50.286655,-52.701427,-43.203629,-37.198898,-40.003437,-49.026615,-57.152702,-35,-35,-35,-35,-35,-35,-35,-35,-35
51.5,-146.911743,-67.623001,-51.436028,-52.625511,-42.817703,-37.351589,-39.981564,-49.279716,-57.563923,-35,-35,-35,-35,-35,-35,-35,-35,-35
52,-147.201675,-67.652657,-52.802765,-52.205574,-42.962986,-37.562195,-39.717682,-49.23016,-58.394375,-35,-35,-35,-35,-35,-35,-35,-35,-35
52.5,-147.333694,-68.117828,-54.215172,-51.350899,-43.611698,-37.576412,-39.346684,-48.902725,-59.377903,-35,-35,-35,-35,-35,-35,-35,-35,-35
53,-147.510925,-69.095497,-55.336552,-50.054436,-44.562351,-37.210926,-38.983715,-48.403236,-60.186256,-35,-35,-35,-35,-35,-35,-35,-35,-35
53.5,-147.904297,-70.53019,-55.790936,-48.363319,-45.491909,-36.559326,-38.626564,-47.902363,-60.538662,-35,-35,-35,-35,-35,-35,-35,-35,-35
54,-148.587265,-72.172256,-55.319538,-46.376228,-46.060966,-35.932068,-38.244312,-47.600388,-60.368649,-35,-35,-35,-35,-35,-35,-35,-35,-35
54.5,-149.513077,-73.729828,-53.910835,-44.221684,-46.069561,-35.651398,-37.839695,-47.587227,-59.792252,-35,-35,-35,-35,-35,-35,-35,-35,-35
55,-150.468277,-74.962379,-51.865829,-42.055084,-45.463207,-35.973808,-37.492691,-47.82106,-59.038059,-35,-35,-35,-35,-35,-35,-35,-35,-35
55.5,-151.177948,-75.678177,-49.636707,-40.153286,-44.339695,-37.041016,-37.392914,-48.188232,-58.357174,-35,-35,-35,-35,-35,-35,-35,-35,-35
56,-151.422073,-75.815117,-47.574966,-38.862289,-42.98698,-38.862652,-37.680096,-48.509209,-57.841805,-35,-35,-35,-35,-35,-35,-35,-35,-35
56.5,-151.189835,-75.467926,-45.8773,-38.422173,-41.823734,-41.230175,-38.28437,-48.598911,-57.435612,-35,-35,-35,-35,-35,-35,-35,-35,-35
57,-150.687897,-74.891281,-44.644112,-38.856068,-41.213257,-43.6464,-38.885323,-48.330269,-56.958817,-35,-35,-35,-35,-35,-35,-35,-35,-35
57.5,-150.143799,-74.418327,-43.964798,-39.983349,-41.254501,-45.504631,-39.056942,-47.698952,-56.233906,-35,-35,-35,-35,-35,-35,-35,-35,-35
58,-149.66684,-74.296669,-43.882736,-41.514191,-41.806683,-46.327324,-38.58366,-46.875919,-55.262619,-35,-35,-35,-35,-35,-35,-35,-35,-35
58.5,-149.249466,-74.657143,-44.308498,-43.156731,-42.638283,-45.917015,-37.612595,-46.118908,-54.171677,-35,-35,-35,-35,-35,-35,-35,-35,-35
59,-148.814651,-75.448387,-45.058418,-44.721943,-43.526257,-44.474075,-36.551559,-45.646927,-53.125912,-35,-35,-35,-35,-35,-35,-35,-35,-35
59.5,-148.360199,-76.453697,-45.907158,-46.203354,-44.38026,-42.48938,-35.834427,-45.56234,-52.255825,-35,-35,-35,-35,-35,-35,-35,-35,-35
60,-147.939041,-77.39933,-46.655407,-47.702644,-45.249302,-40.456203,-35.718151,-45.746136,-51.650219,-35,-35,-35,-35,-35,-35,-35,-35,-35
60.5,-147.662872,-78.0149,-47.187843,-49.343029,-46.191296,-38.657852,-36.173977,-45.862499,-51.440914,-35,-35,-35,-35,-35,-35,-35,-35,-35
61,-147.659424,-78.122276,-47.492977,-51.122944,-47.176605,-37.135754,-36.915089,-45.596951,-51.75692,-35,-35,-35,-35,-35,-35,-35,-35,-35
61.5,-147.963608,-77.653458,-47.639828,-52.822868,-48.059441,-35.821121,-37.536697,-44.850555,-52.659672,-35,-35,-35,-35,-35,-35,-35,-35,-35
62,-148.53949,-76.615509,-47.697685,-54.119343,-48.655434,-34.590908,-37.753536,-43.855614,-54.086166,-35,-35,-35,-35,-35,-35,-35,-35,-35
62.5,-149.250717,-75.122345,-47.698322,-54.763351,-48.822784,-33.389748,-37.505924,-43.066288,-55.805992,-35,-35,-35,-35,-35,-35,-35,-35,-35
63,-149.853745,-73.401733,-47.715618,-54.692455,-48.503979,-32.341675,-36.969891,-42.940411,-57.448441,-35,-35,-35,-35,-35,-35,-35,-35,-35
63.5,-150.065796,-71.769569,-47.844963,-54.099182,-47.858299,-31.64517,-36.451031,-43.715977,-58.642727,-35,-35,-35,-35,-35,-35,-35,-35,-35
64,-149.707535,-70.560974,-48.137825,-53.337517,-47.205959,-31.500282,-36.195686,-45.238861,-59.146488,-35,-35,-35,-35,-35,-35,-35,-35,-35
64.5,-148.844772,-70.03582,-48.53437,-52.768417,-46.856316,-31.99729,-36.282417,-47.097439,-58.963505,-35,-35,-35,-35,-35,-35,-35,-35,-35
65,-147.712524,-70.300156,-48.889332,-52.572735,-46.962513,-32.991982,-36.635189,-48.854336,-58.370125,-35,-35,-35,-35,-35,-35,-35,-35,-35
65.5,-146.519882,-71.215912,-49.062981,-52.654343,-47.48019,-34.152813,-37.106819,-50.208733,-57.78038,-35,-35,-35,-35,-35,-35,-35,-35,-35
66,-145.380341,-72.4226,-49.000866,-52.76268,-48.224083,-35.168407,-37.596012,-51.076797,-57.574604,-35,-35,-35,-35,-35,-35,-35,-35,-35
66.5,-144.331924,-73.542343,-48.786484,-52.64241,-48.937317,-35.931946,-38.052185,-51.484097,-57.883251,-35,-35,-35,-35,-35,-35,-35,-35,-35
67,-143.443436,-74.366158,-48.626984,-52.185051,-49.326778,-36.574326,-38.411907,-51.505829,-58.57439,-35,-35,-35,-35,-35,-35,-35,-35,-35
67.5,-142.888321,-74.93428,-48.738121,-51.469696,-49.235332,-37.289589,-38.593971,-51.248627,-59.317326,-35,-35,-35,-35,-35,-35,-35,-35,-35
68,-142.815475,-75.450516,-49.27882,-50.627274,-48.710075,-38.19265,-38.549519,-50.773022,-59.718678,-35,-35,-35,-35,-35,-35,-35,-35,-35
68.5,-143.232269,-76.053726,-50.278641,-49.746197,-47.924725,-39.226704,-38.338142,-50.122345,-59.54504,-35,-35,-35,-35,-35,-35,-35,-35,-35
69,-143.937225,-76.743164,-51.498798,-48.843128,-47.085175,-40.193188,-38.053177,-49.40892,-58.812748,-35,-35,-35,-35,-35,-35,-35,-35,-35
69.5,-144.523148,-77.365189,-52.526035,-47.915524,-46.275543,-40.836094,-37.754082,-48.8144,-57.780491,-35,-35,-35,-35,-35,-35,-35,-35,-35
70,-144.551682,-77.714531,-52.932377,-47.039463,-45.428154,-40.999153,-37.464787,-48.539604,-56.825714,-35,-35,-35,-35,-35,-35,-35,-35,-35
70.5,-143.718094,-77.738373,-52.469505,-46.345875,-44.453514,-40.712414,-37.173836,-48.677063,-56.24226,-35,-35,-35,-35,-35,-35,-35,-35,-35
71,-141.991531,-77.562355,-51.255417,-46.013573,-43.352608,-40.128864,-36.928822,-49.179428,-56.157768,-35,-35,-35,-35,-35,-35,-35,-35,-35
71.5,-139.655762,-77.451965,-49.798035,-46.197514,-42.294136,-39.43087,-36.854561,-49.990936,-56.476196,-35,-35,-35,-35,-35,-35,-35,-35,-35
72,-137.18045,-77.675514,-48.7761,-46.897636,-41.533974,-38.771275,-37.076153,-50.953384,-56.945927,-35,-35,-35,-35,-35,-35,-35,-35,-35
72.5,-135.044327,-78.3218,-48.691151,-47.890408,-41.25251,-38.221024,-37.659931,-51.838837,-57.405827,-35,-35,-35,-35,-35,-35,-35,-35,-35
73,-133.563675,-79.213882,-49.625107,-48.822876,-41.475182,-37.810883,-38.538059,-52.383919,-57.851089,-35,-35,-35,-35,-35,-35,-35,-35,-35
73.5,-132.801437,-79.980766,-51.266361,-49.390011,-42.06778,-37.604454,-39.511204,-52.38131,-58.380547,-35,-35,-35,-35,-35,-35,-35,-35,-35
74,-132.686066,-80.232437,-53.126274,-49.50037,-42.853519,-37.623676,-40.365707,-51.780487,-59.017029,-35,-35,-35,-35,-35,-35,-35,-35,-35
74.5,-133.09111,-79.827118,-54.809879,-49.258335,-43.712349,-37.862335,-40.969925,-50.69083,-59.637146,-35,-35,-35,-35,-35,-35,-35,-35,-35
75,-133.961319,-78.959427,-56.146206,-48.888817,-44.600452,-38.270187,-41.359577,-49.336617,-60.080063,-35,-35,-35,-35,-35,-35,-35,-35,-35
75.5,-135.362213,-78.092155,-57.124882,-48.658127,-45.576229,-38.718365,-41.622269,-47.927746,-60.232613,-35,-35,-35,-35,-35,-35,-35,-35,-35
76,-137.314911,-77.715096,-57.828323,-48.765648,-46.671135,-39.037983,-41.687878,-46.543205,-60.072449,-35,-35,-35,-35,-35,-35,-35,-35,-35
76.5,-139.70018,-78.058647,-58.335983,-49.289276,-47.767906,-39.042263,-41.313656,-45.145004,-59.638725,-35,-35,-35,-35,-35,-35,-35,-35,-35
77,-142.173889,-78.960213,-58.64917,-50.099754,-48.638035,-38.672443,-40.222767,-43.647259,-58.978191,-35,-35,-35,-35,-35,-35,-35,-35,-35
77.5,-144.209915,-79.923119,-58.685314,-50.932011,-49.050453,-38.066677,-38.333382,-42.078686,-58.180874,-35,-35,-35,-35,-35,-35,-35,-35,-35
78,-145.309982,-80.392555,-58.336601,-51.591648,-48.931503,-37.487865,-35.92691,-40.690033,-57.369999,-35,-35,-35,-35,-35,-35,-35,-35,-35
78.5,-145.171051,-80.087967,-57.61079,-52.044975,-48.390244,-37.214207,-33.579994,-39.8349,-56.640961,-35,-35,-35,-35,-35,-35,-35,-35,-35
79,-143.806854,-79.098976,-56.691875,-52.42564,-47.652,-37.417645,-31.977262,-39.805367,-56.075714,-35,-35,-35,-35,-35,-35,-35,-35,-35
79.5,-141.566025,-77.810989,-55.904385,-52.910412,-46.963966,-38.089985,-31.59754,-40.66396,-55.693565,-35,-35,-35,-35,-35,-35,-35,-35,-35
80,-138.988205,-76.672691,-55.570667,-53.569107,-46.48428,-39.022526,-32.469353,-42.172985,-55.418617,-35,-35,-35,-35,-35,-35,-35,-35,-35
80.5,-136.651321,-75.96035,-55.793415,-54.302311,-46.313057,-39.866516,-34.251492,-43.934837,-55.142448,-35,-35,-35,-35,-35,-35,-35,-35,-35
81,-134.955048,-75.644203,-56.374157,-54.861588,-46.482609,-40.291817,-36.442528,-45.518856,-54.786449,-35,-35,-35,-35,-35,-35,-35,-35,-35
81.5,-134.024948,-75.391396,-56.952465,-55.00576,-46.877129,-40.143238,-38.629845,-46.597939,-54.386086,-35,-35,-35,-35,-35,-35,-35,-35,-35
82,-133.733002,-74.871979,-57.198341,-54.638443,-47.298717,-39.498779,-40.579041,-47.020412,-54.092705,-35,-35,-35,-35,-35,-35,-35,-35,-35
82.5,-133.796326,-73.931267,-57.00135,-53.841583,-47.589634,-38.643436,-42.150921,-46.836349,-54.120861,-35,-35,-35,-35,-35,-35,-35,-35,-35
